ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,mturkid,Q2,Q5,introtime_1,introtime_2,introtime_3,introtime_4,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,team_inst,team1,team2,team3,team4,team5,team6,team7,team8,Q140,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,sex,age,DO-BR-FL_19,DO-BR-FL_37,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-BL-Team,DO-BL-Competence,DO-Q-sen2,DO-Q-sen1,DO-Q-sen6,DO-Q-sen3,DO-Q-sen5,DO-Q-sen7,DO-Q-sen8,DO-Q-sen4,LocationLatitude,LocationLongitude,LocationAccuracy
R_b1vRO638zSHNJ2d,Default Response Set,Anonymous,,,173.75.0.239,0,29/02/16 22:39,29/02/16 22:49,1,715165,A28RX7L0QZ993M,1,1,3.89,15.573,156.084,3,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Italy,France,Germany,England,Australia,Croatia,Hungary,Romania,Russia,Israel,Iran,Iraq,Paikstan,India,Ukraine,,,,,,,,4,8,5,2,7,7,6,1,1,1,7,1,7,7,1,1,7,1,1,7,1,7,7,1,1,7,1,33,Presentation 1 inverse,Team|Competence,,f1|sen08n|f2|sen04p|f3|sen07n|f4|sen03p|f5|sen01p|f6|sen06n|f7|sen05n|f8|sen02p,sen2|sen1|sen6|sen4|sen8|sen7|sen5|sen3,team_inst|team6|team5|team4|team8|team1|team2|team3|team7,Q140|comp8|comp5|comp6|comp3|comp2|comp4|comp1|comp7,7|5|1|8|4|6|3|2,1|2|3|4|5|6|7|8,5|4|8|6|2|1|7|3,6|8|7|4|3|5|1|2,6|5|3|7|4|2|8|1,5|6|3|8|2|1|4|7,2|4|6|3|7|5|8|1,7|8|5|3|2|4|1|6,40.54649353,-80.05249786,-1
R_eJTmdAcRCIrE2Tr,Default Response Set,Anonymous,,,72.65.236.250,0,29/02/16 22:41,29/02/16 22:49,1,176303,A2AK649KPZ2IZN,1,1,0,0,56.926,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,america,england,canada,mexico,france,belgium,japan,china,spain,argentina,australia,south africa,cuba,,,,,,,,,,,,,3,7,6,4,3,8,6,8,1,4,5,4,5,4,5,4,4,1,4,4,4,6,4,4,4,4,2,33,Presentation 1 inverse,Team|Competence,,f1|sen08n|f2|sen01p|f3|sen06n|f4|sen04p|f5|sen03p|f6|sen05n|f7|sen07n|f8|sen02p,sen2|sen3|sen4|sen7|sen5|sen8|sen6|sen1,team_inst|team4|team3|team7|team5|team8|team6|team1|team2,Q140|comp7|comp5|comp8|comp4|comp6|comp3|comp2|comp1,1|5|8|6|3|7|4|2,1|2|3|4|5|6|7|8,3|4|1|8|5|2|7|6,7|3|4|5|8|2|1|6,5|8|3|6|4|2|1|7,1|6|8|7|2|3|4|5,3|5|6|1|4|2|7|8,6|3|5|2|8|4|1|7,40.40499878,-79.97409821,-1
R_cAqKNqkDFHIk7jL,Default Response Set,Anonymous,,,172.15.229.101,0,29/02/16 22:41,29/02/16 22:49,1,150187,A3JJOUZ4NNTKWO,1,1,0,0,90.156,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Australia,France,Germany,England,Switzerland,Ireland,Spain,Scotland,Italy,,,,,,,,,,,,,,,,1,3,6,7,4,2,5,8,1,7,4,7,2,1,7,7,5,1,7,4,7,2,1,7,7,5,2,69,Presentation 1,Competence|Team,f1|sen01p|f2|sen06n|f3|sen02p|f4|sen05n|f5|sen07n|f6|sen03p|f7|sen04p|f8|sen08n,,sen2|sen5|sen7|sen1|sen3|sen8|sen4|sen6,team_inst|team2|team3|team6|team4|team7|team5|team8|team1,Q140|comp8|comp4|comp1|comp5|comp6|comp7|comp3|comp2,8|4|1|2|3|7|6|5,1|2|3|4|5|6|7|8,4|2|8|7|1|3|5|6,4|1|7|2|8|6|5|3,1|5|8|7|4|3|2|6,7|3|2|5|6|1|8|4,3|8|5|4|2|6|1|7,1|8|5|2|4|3|6|7,29.58129883,-95.02729797,-1
R_ahEcl077LrQed6d,Default Response Set,Anonymous,,,172.112.137.103,0,29/02/16 22:42,29/02/16 22:49,1,762427,A2U92EC7PR8JLR,1,1,0,0,111.202,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Guatemala,Philippines,China,Germany,Japan,England,Scotland,Ireland,South Africa,Brazil,Mexico,Canada,Italy,Switzerland,Iceland,,,,,,,,,,1,7,3,6,8,4,2,5,1,6,3,6,4,5,6,6,5,1,5,4,6,6,6,5,6,5,1,38,Presentation 1,Competence|Team,f1|sen01p|f2|sen07n|f3|sen03p|f4|sen06n|f5|sen08n|f6|sen04p|f7|sen02p|f8|sen05n,,sen8|sen7|sen5|sen1|sen6|sen2|sen3|sen4,team_inst|team3|team6|team8|team4|team1|team7|team5|team2,Q140|comp8|comp1|comp3|comp7|comp6|comp5|comp4|comp2,4|8|5|7|3|6|1|2,1|2|3|4|5|6|7|8,1|6|8|5|7|3|2|4,7|4|5|6|8|2|1|3,2|4|8|7|1|6|3|5,4|3|1|7|2|8|5|6,3|8|1|2|7|4|5|6,1|3|4|8|6|2|7|5,34.52000427,-118.0834961,-1
R_3Q0zNFX5Syiv55P,Default Response Set,Anonymous,,,40.131.220.171,0,29/02/16 22:43,29/02/16 22:49,1,290247,AG7C4X3WKKBV,1,1,7.774,15.245,30.1,3,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,North America,South America,Africa,Asia ,Europe,China,New Zealand ,Australia,Antarctica,,,,,,,,,,,,,,,,,6,4,4,3,5,7,2,7,1,5,2,4,2,5,3,3,6,1,4,2,5,4,3,1,3,5,1,25,Presentation 1,Competence|Team,f1|sen04p|f2|sen07n|f3|sen01p|f4|sen06n|f5|sen05n|f6|sen02p|f7|sen03p|f8|sen08n,,sen8|sen6|sen4|sen7|sen1|sen3|sen5|sen2,team_inst|team3|team7|team5|team2|team1|team8|team6|team4,Q140|comp8|comp7|comp2|comp1|comp6|comp3|comp4|comp5,5|8|7|2|4|3|6|1,1|2|3|4|5|6|7|8,3|6|4|8|7|2|1|5,8|6|1|3|7|2|5|4,7|3|6|8|4|2|5|1,3|2|5|7|8|6|1|4,7|5|2|4|3|6|8|1,7|6|3|2|4|1|8|5,28.55349731,-81.30039978,-1
R_09djmLICb0uy1Ex,Default Response Set,Anonymous,,,108.78.220.97,0,29/02/16 22:42,29/02/16 22:49,1,937649,A3N3GGRTTDFKLF,1,1,7.117,56.741,57.775,32,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,France,United States of America,Japan,United Kingdom,Germany,Mexico,Canada,Australia,China,Russia,Spain,Portugal,Brazil,Columbia,Egy,,,,,,,,,,,1,6,2,6,8,2,5,4,1,5,5,5,3,4,5,4,3,1,5,4,5,3,4,5,5,3,1,42,Presentation 1,Team|Competence,f1|sen01p|f2|sen06n|f3|sen02p|f4|sen08n|f5|sen07n|f6|sen03p|f7|sen04p|f8|sen05n,,sen1|sen5|sen2|sen7|sen4|sen3|sen8|sen6,team_inst|team1|team5|team8|team2|team6|team3|team4|team7,Q140|comp3|comp2|comp7|comp5|comp6|comp4|comp8|comp1,2|8|3|4|7|5|6|1,1|2|3|4|5|6|7|8,8|6|2|1|3|5|4|7,4|5|6|3|1|2|7|8,1|7|2|4|8|5|6|3,2|8|3|5|1|6|4|7,8|2|5|6|7|4|1|3,5|6|1|7|8|4|2|3,33.81190491,-84.55039978,-1
R_4NkCKDDIvAUXhSB,Default Response Set,Anonymous,,,99.163.24.57,0,29/02/16 22:39,29/02/16 22:50,1,439229,A1PE8ITOH854QG,1,1,3.389,13.997,84.66,3,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Asia,Europe,Japan,China,Mexico,,,,,,,,,,,,,,,,,,,,8,2,4,2,7,3,3,7,1,5,7,2,5,5,2,3,5,1,3,5,3,5,2,3,5,5,2,44,Presentation 1 inverse,Competence|Team,,f1|sen06n|f2|sen03p|f3|sen08n|f4|sen04p|f5|sen02p|f6|sen07n|f7|sen05n|f8|sen01p,sen3|sen5|sen4|sen2|sen6|sen1|sen8|sen7,team_inst|team8|team5|team2|team1|team4|team3|team7|team6,Q140|comp3|comp8|comp1|comp4|comp7|comp5|comp2|comp6,2|3|1|5|8|7|4|6,1|2|3|4|5|6|7|8,1|3|8|4|6|5|7|2,3|8|2|7|5|4|1|6,6|5|7|8|3|4|2|1,8|2|1|5|3|4|6|7,1|4|7|6|8|3|2|5,8|6|1|4|5|7|2|3,38.91670227,-94.35449982,-1
R_7PweQUF6aJXioRL,Default Response Set,Anonymous,,,75.128.178.16,0,29/02/16 22:44,29/02/16 22:51,1,772573,A2DNWDHMMBSHWT,1,1,0,0,56.557,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Argentina,Canada,Mexico,Chile,England,Ireland,Scotland,Germany,Australia,S,,,,,,,,,,,,,,,8,6,7,1,5,4,2,5,1,7,1,4,1,4,7,4,6,1,5,4,5,4,4,6,6,6,2,62,Presentation 1,Competence|Team,f1|sen04p|f2|sen07n|f3|sen02p|f4|sen06n|f5|sen05n|f6|sen03p|f7|sen01p|f8|sen08n,,sen3|sen4|sen6|sen1|sen7|sen2|sen8|sen5,team_inst|team4|team3|team2|team7|team5|team8|team1|team6,Q140|comp8|comp7|comp4|comp5|comp6|comp2|comp1|comp3,2|1|8|3|6|7|5|4,1|2|3|4|5|6|7|8,3|7|6|4|1|2|8|5,4|3|1|8|6|5|2|7,5|4|1|3|2|8|7|6,7|8|2|6|4|3|5|1,3|5|6|7|2|1|8|4,4|2|1|6|8|3|5|7,44.34609985,-83.47869873,-1
R_8GlSPC69rlwg3lz,Default Response Set,Anonymous,,,50.38.52.128,0,29/02/16 22:44,29/02/16 22:51,1,779422,A33AZCOKCCTUXV,1,1,0,0,78.591,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,canada,mexico,france,italy,sweden,denmark,japan,china,russia,south korea,north korea,finland,panama,,,,,,,,,,,,4,2,7,5,8,1,3,3,1,4,6,2,4,6,3,3,5,1,4,6,3,4,6,3,3,5,1,36,Presentation 1 inverse,Team|Competence,,f1|sen08n|f2|sen02p|f3|sen07n|f4|sen01p|f5|sen04p|f6|sen05n|f7|sen06n|f8|sen03p,sen3|sen2|sen1|sen8|sen4|sen7|sen5|sen6,team_inst|team3|team8|team1|team4|team6|team7|team5|team2,Q140|comp6|comp2|comp3|comp5|comp1|comp8|comp4|comp7,2|1|3|4|6|5|7|8,1|2|3|4|5|6|7|8,1|3|5|7|6|8|4|2,3|1|6|2|4|7|8|5,4|2|5|6|1|8|7|3,8|5|7|6|3|2|1|4,1|6|8|4|2|7|5|3,5|2|4|7|1|3|8|6,41.6730957,-123.9454956,-1
R_56l5v9CxsQdolFj,Default Response Set,Anonymous,,,68.100.47.122,0,29/02/16 22:41,29/02/16 22:51,1,786080,ATDTDYACIYC97,1,1,0,0,242.659,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,France,England,Spain,Germany,Ireland,Mexico,Canada,Denmark,Sweden,Finland,Norway,Greece,Chad,,,,,,,,,,,,,6,6,1,3,4,8,8,2,1,5,5,4,3,5,5,5,3,1,3,5,4,5,5,4,5,3,1,52,Presentation 1,Competence|Team,f1|sen03p|f2|sen06n|f3|sen04p|f4|sen07n|f5|sen05n|f6|sen02p|f7|sen01p|f8|sen08n,,sen2|sen4|sen3|sen7|sen1|sen5|sen8|sen6,team_inst|team5|team7|team3|team6|team8|team2|team1|team4,Q140|comp4|comp2|comp8|comp3|comp1|comp5|comp6|comp7,7|4|1|8|5|2|3|6,1|2|3|4|5|6|7|8,6|2|5|3|8|1|7|4,8|7|2|4|1|5|6|3,8|6|4|3|1|7|5|2,2|5|1|7|3|6|8|4,4|1|6|2|3|8|7|5,1|2|6|7|8|4|5|3,38.75700378,-77.1486969,-1
R_7820lBMbB4nB6YZ,Default Response Set,Anonymous,,,24.55.191.226,0,29/02/16 22:51,29/02/16 22:51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.47569275,-67.12470245,-1
R_8qdXTcqdgs0Qu2h,Default Response Set,Anonymous,,,72.79.197.82,0,29/02/16 22:44,29/02/16 22:51,1,513827,AO63KMU3PGNJA,1,1,0,0,46.748,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Russia,Germany,Japan,China,Iran,Iraq,Vietnam,Nigeria,Indonesia,United States,France,Italy,Greece,Poland,Scottland,Ireland,Iceland,Greenland,,,,,,,,8,3,5,5,1,2,6,4,1,3,3,5,5,5,4,4,3,1,3,3,5,4,4,5,5,4,2,43,Presentation 1 inverse,Team|Competence,,f1|sen05n|f2|sen04p|f3|sen06n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen08n|f8|sen02p,sen1|sen7|sen3|sen2|sen6|sen5|sen8|sen4,team_inst|team6|team1|team5|team7|team3|team2|team4|team8,Q140|comp4|comp2|comp3|comp8|comp6|comp1|comp7|comp5,2|6|1|4|8|5|3|7,1|2|3|4|5|6|7|8,3|6|8|1|7|2|4|5,8|3|7|1|2|4|5|6,5|2|7|8|4|1|6|3,5|6|3|1|8|7|4|2,7|8|4|3|2|5|1|6,5|3|2|4|1|7|8|6,42.38960266,-72.45339966,-1
R_0ID052ASBszAHg9,Default Response Set,Anonymous,,,71.79.49.7,0,29/02/16 22:45,29/02/16 22:52,1,527824,A3NA2MDZWEHYYU,1,1,0,0,50.103,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Costa Rica,France,UK,Ireland,Sweden,Netherlands,Italy,Spain,Portugal,Austria,Germany,Australia,Japan,Russia,New Guinea,,,,,,,,1,2,3,8,1,7,3,3,1,5,5,5,5,5,5,5,5,1,6,6,6,6,6,6,6,6,2,38,Presentation 1 inverse,Team|Competence,,f1|sen05n|f2|sen02p|f3|sen07n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen06n|f8|sen04p,sen4|sen6|sen7|sen2|sen8|sen1|sen3|sen5,team_inst|team1|team4|team3|team7|team2|team8|team5|team6,Q140|comp4|comp8|comp5|comp2|comp6|comp3|comp7|comp1,8|1|7|6|4|5|3|2,1|2|3|4|5|6|7|8,1|5|8|3|7|4|6|2,4|2|1|8|6|3|7|5,4|1|2|3|8|5|7|6,2|1|5|8|6|3|7|4,7|5|6|8|1|2|3|4,8|6|5|2|1|7|3|4,39.8453064,-84.11219788,-1
R_0HY6tG1Ls82fRml,Default Response Set,Anonymous,,,108.230.214.89,0,29/02/16 22:45,29/02/16 22:52,1,937452,A34FJBQDKVH8SR,1,1,10.685,25.52,129.187,2,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,canada,mexico,england,scotland,italy,greece,ukraine,russia,iraq,iran,afganistan,china,japan,phillipines,south africa,chile,brazil,argentina,para,,,,,,2,6,7,6,7,3,4,8,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,46,Presentation 1 inverse,Competence|Team,,f1|sen05n|f2|sen02p|f3|sen06n|f4|sen03p|f5|sen04p|f6|sen08n|f7|sen07n|f8|sen01p,sen3|sen4|sen8|sen2|sen7|sen1|sen6|sen5,team_inst|team5|team4|team8|team3|team2|team6|team7|team1,Q140|comp5|comp3|comp2|comp1|comp4|comp8|comp7|comp6,8|7|3|2|5|4|1|6,1|2|3|4|5|6|7|8,2|6|8|1|7|3|4|5,1|3|2|8|6|4|7|5,2|8|6|5|3|4|7|1,4|6|7|1|8|5|2|3,6|1|7|8|4|5|3|2,5|2|6|8|1|7|4|3,29.94299316,-81.74330139,-1
R_cNgIxTtp9dg8yJn,Default Response Set,Anonymous,,,74.129.119.250,0,29/02/16 22:45,29/02/16 22:52,1,976560,A28PG3NQXF9VAA,1,1,0,0,76.854,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Malaysia,Spain,USA,Canada,Mexico,Iran ,Iraq,Uraguay,Guatemala ,,,,,,,,,,,,,,,,,6,6,7,3,8,5,2,4,1,7,1,7,3,4,4,4,4,1,7,2,7,3,4,4,4,4,2,54,Presentation 1,Competence|Team,f1|sen03p|f2|sen07n|f3|sen04p|f4|sen08n|f5|sen05n|f6|sen02p|f7|sen01p|f8|sen06n,,sen1|sen8|sen6|sen5|sen7|sen4|sen2|sen3,team_inst|team6|team8|team1|team3|team4|team2|team5|team7,Q140|comp3|comp2|comp7|comp6|comp8|comp1|comp5|comp4,7|1|5|8|2|4|3|6,1|2|3|4|5|6|7|8,6|2|8|7|1|5|3|4,5|1|2|8|7|4|6|3,5|8|2|6|1|3|7|4,6|1|7|2|5|3|4|8,1|3|8|6|4|7|2|5,2|8|1|4|7|6|5|3,38.06480408,-87.63800049,-1
R_9GZrrykgjb4zjPT,Default Response Set,Anonymous,,,98.212.18.250,0,29/02/16 22:45,29/02/16 22:52,1,503195,A2VBP461GKTJEN,1,1,0,0,49.66,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Italy,France,Germany,Switzerland,Chad,Mexico,Uruguay,Bahamas,Spain,Russia,South Africa,Zambia,Brazil,Argentina,Ch,,,,,,,,,5,3,2,4,1,8,7,6,1,2,7,5,7,4,3,5,4,1,1,7,4,7,5,3,4,4,2,34,Presentation 1 inverse,Team|Competence,,f1|sen05n|f2|sen03p|f3|sen08n|f4|sen04p|f5|sen01p|f6|sen07n|f7|sen06n|f8|sen02p,sen8|sen4|sen5|sen7|sen3|sen1|sen6|sen2,team_inst|team1|team2|team7|team4|team5|team3|team6|team8,Q140|comp4|comp7|comp3|comp2|comp1|comp6|comp5|comp8,8|3|4|6|7|2|1|5,1|2|3|4|5|6|7|8,7|3|2|8|4|6|1|5,2|5|8|7|3|6|4|1,5|8|7|2|3|6|1|4,4|7|5|2|6|3|8|1,5|2|8|3|4|6|1|7,2|7|4|6|5|3|1|8,41.87800598,-88.01629639,-1
R_eXun9FALtLXLXP7,Default Response Set,Anonymous,,,68.188.99.137,0,29/02/16 22:46,29/02/16 22:53,1,195081,AHPOOKYE7V04D,1,1,14.731,14.731,23.641,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Germany,France,UK,Ireland,Spain,Portugal,Andorra,Italy,San Marino,Holy See,Croatia,Czech Republic,Slovakia,Bosnia,Austria,Netherlands,Denmark,Belgium,Luxembourg,Si,,,,3,8,2,4,5,5,6,1,1,7,7,3,7,3,1,3,7,1,1,7,3,7,3,3,3,7,1,39,Presentation 1 inverse,Team|Competence,,f1|sen08n|f2|sen03p|f3|sen06n|f4|sen04p|f5|sen01p|f6|sen07n|f7|sen05n|f8|sen02p,sen2|sen3|sen8|sen7|sen6|sen4|sen5|sen1,team_inst|team4|team7|team5|team2|team1|team6|team8|team3,Q140|comp3|comp7|comp4|comp8|comp6|comp1|comp2|comp5,5|6|2|3|1|8|4|7,1|2|3|4|5|6|7|8,5|3|6|7|1|2|4|8,3|7|6|4|2|1|5|8,5|4|8|2|1|7|6|3,3|8|6|4|5|7|2|1,3|1|7|6|8|4|2|5,4|3|7|8|6|2|5|1,38.60760498,-90.55970001,-1
R_1MoqinohKp6gsdf,Default Response Set,Anonymous,,,70.196.80.154,0,29/02/16 22:45,29/02/16 22:53,1,229033,A36HFMF9Z4BGS8,1,1,0,0,84.932,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA ,Canda,Europe,China,Mexico,Peru,Chile,Germany,Spain,France,cuba,Australia,,,,,,,,,,,,,,6,7,1,3,8,5,4,2,1,6,1,7,1,1,7,7,1,1,6,2,6,2,2,6,6,2,1,52,Presentation 1,Competence|Team,f1|sen03p|f2|sen08n|f3|sen04p|f4|sen07n|f5|sen06n|f6|sen01p|f7|sen02p|f8|sen05n,,sen1|sen5|sen2|sen4|sen3|sen6|sen7|sen8,team_inst|team8|team1|team4|team2|team3|team6|team5|team7,Q140|comp4|comp3|comp7|comp6|comp8|comp2|comp5|comp1,2|1|3|7|4|8|5|6,1|2|3|4|5|6|7|8,2|7|6|3|4|8|5|1,6|3|7|5|1|8|2|4,7|1|8|2|5|4|3|6,8|4|2|3|5|6|7|1,6|7|2|8|1|4|3|5,2|5|3|6|4|8|1|7,29.73460388,-95.41600037,-1
R_80RMLLKoWUiMSLb,Default Response Set,Anonymous,,,108.202.176.168,0,29/02/16 22:46,29/02/16 22:53,1,433511,A1CHC8M7CWC254,1,1,0,0,53.878,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,Brazil,Australia,UK,Ireland,China,Cuba,Bahamas,Panama,Argentina,Germany,France,Spain,Portugal,Russia,Ukraine,Mongolia,South Korea,Japan,North Korea,Vietnam,New Zealand,Laos,6,4,6,3,5,8,7,6,1,4,4,5,5,2,4,5,3,1,3,2,5,4,3,5,4,2,1,24,Presentation 1,Team|Competence,f1|sen03p|f2|sen05n|f3|sen02p|f4|sen07n|f5|sen06n|f6|sen01p|f7|sen04p|f8|sen08n,,sen5|sen2|sen4|sen3|sen1|sen8|sen7|sen6,team_inst|team6|team8|team1|team7|team4|team3|team5|team2,Q140|comp3|comp7|comp6|comp4|comp2|comp1|comp8|comp5,5|2|3|7|6|8|4|1,1|2|3|4|5|6|7|8,8|4|6|3|2|1|7|5,6|1|8|5|2|7|3|4,1|5|8|7|3|4|6|2,5|2|3|6|1|4|7|8,2|6|8|3|7|1|4|5,5|6|7|8|1|3|4|2,37.38450623,-122.0881042,-1
R_8i7zjrNL7nAEN9j,Default Response Set,Anonymous,,,73.34.117.196,0,29/02/16 22:48,29/02/16 22:54,1,680308,AMQK5FIDUG4QO,1,1,0,0,32.375,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Iceland,Greenland,Brazil,Chile,Algeria,Ghana,England,Germany,Austria,France,Italy,Spain,Russia,Croatia,China,Japan,North K,,,,,,3,5,2,5,4,8,4,7,1,3,7,5,2,6,2,4,3,1,4,6,4,3,6,3,4,5,1,21,Presentation 1 inverse,Competence|Team,,f1|sen05n|f2|sen03p|f3|sen07n|f4|sen04p|f5|sen01p|f6|sen08n|f7|sen06n|f8|sen02p,sen6|sen2|sen1|sen3|sen4|sen5|sen7|sen8,team_inst|team6|team2|team8|team5|team3|team7|team1|team4,Q140|comp6|comp7|comp8|comp4|comp5|comp2|comp1|comp3,7|3|5|1|6|8|2|4,1|2|3|4|5|6|7|8,3|1|5|7|4|6|2|8,5|3|7|4|6|1|2|8,4|7|6|8|1|2|3|5,2|4|3|7|8|5|6|1,2|4|8|3|1|6|7|5,2|3|7|6|1|4|8|5,39.71459961,-105.2433014,-1
R_egKULnRznXVJlkN,Default Response Set,Anonymous,,,24.166.182.192,0,29/02/16 22:46,29/02/16 22:54,1,996749,A1Z9510ON62X4X,1,1,8.26,8.924,126.237,2,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,France,Germany,Spain,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,6,5,2,7,1,5,5,4,4,4,3,3,4,1,6,4,3,4,4,3,4,5,1,33,Presentation 1,Competence|Team,f1|sen01p|f2|sen07n|f3|sen02p|f4|sen08n|f5|sen06n|f6|sen04p|f7|sen03p|f8|sen05n,,sen1|sen4|sen5|sen8|sen3|sen6|sen2|sen7,team_inst|team8|team4|team5|team7|team2|team1|team3|team6,Q140|comp5|comp3|comp2|comp4|comp6|comp8|comp1|comp7,5|8|4|1|7|2|3|6,1|2|3|4|5|6|7|8,5|7|6|4|2|1|3|8,5|4|6|7|3|2|1|8,6|8|4|5|1|3|7|2,4|8|6|5|2|7|1|3,2|4|8|5|7|3|6|1,4|3|6|8|7|5|2|1,39.0894928,-94.5381012,-1
R_3VJMvn3kOCPsSTH,Default Response Set,Anonymous,,,216.59.125.42,0,29/02/16 22:49,29/02/16 22:54,1,740557,A2JRONMDBUJT3K,1,1,0,0,2.287,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,KOREA,CHINA,CAMBODIA,GHANA,AUSTRALIA,ENGLAND,GERMANY,ITALY,RUSSIA,,,,,,,,,,,,,,,,8,1,5,2,4,2,3,4,1,3,3,6,4,7,4,6,6,1,7,3,3,6,3,6,3,4,2,22,Presentation 1 inverse,Competence|Team,,f1|sen07n|f2|sen01p|f3|sen05n|f4|sen03p|f5|sen04p|f6|sen06n|f7|sen08n|f8|sen02p,sen7|sen6|sen1|sen8|sen2|sen3|sen4|sen5,team_inst|team6|team1|team4|team3|team2|team7|team5|team8,Q140|comp5|comp4|comp7|comp6|comp8|comp3|comp1|comp2,8|7|4|5|3|1|6|2,1|2|3|4|5|6|7|8,7|4|8|5|2|6|3|1,8|3|6|5|2|7|1|4,1|5|8|2|6|7|4|3,2|7|4|8|6|5|1|3,5|3|2|6|1|7|4|8,6|1|8|5|2|4|7|3,38.90420532,-77.03199768,-1
R_a3l7MiYfcJ01mpD,Default Response Set,Anonymous,,,63.249.54.141,0,29/02/16 22:38,29/02/16 22:56,1,809761,A1E0RRK6SM1VGB,1,1,0,0,79.945,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,mexic0,belize,gaum,cannada,itally,Nigger,cosa rica,irland,,,,,,,,,,,,,,,,,5,6,4,8,3,4,7,2,1,5,1,5,1,2,2,2,3,1,2,2,2,2,2,5,2,2,1,20,Presentation 1 inverse,Team|Competence,,f1|sen05n|f2|sen03p|f3|sen08n|f4|sen02p|f5|sen01p|f6|sen06n|f7|sen07n|f8|sen04p,sen5|sen2|sen7|sen1|sen6|sen4|sen8|sen3,team_inst|team3|team1|team7|team5|team4|team6|team2|team8,Q140|comp1|comp2|comp7|comp5|comp3|comp6|comp8|comp4,7|3|2|5|6|4|1|8,1|2|3|4|5|6|7|8,4|1|7|5|2|6|8|3,5|4|7|1|3|8|6|2,5|4|8|3|2|6|7|1,4|7|6|3|2|5|8|1,3|7|8|1|2|6|5|4,3|6|4|8|1|5|2|7,34.05299377,-118.2641983,-1
