ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01nn,f2,sen02np,f3,sen03pn,f4,sen04pp,f5,sen05np,f6,sen06pn,f7,sen07nn,f8,sen08pp,f1,sen04pp,f2,sen03pn,f3,sen02np,f4,sen01nn,f5,sen08pp,f6,sen07nn,f7,sen06pn,f8,sen05np,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,peer,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-lead,DO-Q-peer,DO-Q-sen5,DO-Q-sen1,DO-Q-sen3,DO-Q-sen7,DO-Q-sen4,DO-Q-sen6,DO-Q-sen8,LocationLatitude,LocationLongitude,LocationAccuracy
R_6Vu8mGg2cXfkjpH,Default Response Set,Anonymous,,,63.87.61.108,0,05/05/16 14:49,05/05/16 14:56,1,A2ABSQBRUAUS4C,1,,,,,,1,22.114,22.114,48.955,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,canada,mexico,united states,poland,greace,iceland,england,china,japan,north korea,south korea,australia,austria,france,germany,spain,brazil,chile,argentina,paraguay,uruguay,equador,phillipines,,,,5,1,2,1,7,4,1,7,3,5,1,27,Lead prime,Presentation 1 inverse,,f6|sen04pp|f7|sen03pn|f1|sen02np|f2|sen01nn|f5|sen08pp|f3|sen07nn|f8|sen06pn|f4|sen05np,Q54|sen3|sen1|sen4|sen6|sen5|sen8|sen7|sen2,1|3|8|4|5|2|7|6,7|8|4|5|1|2|3|6,,3|2|8|1|5|4|7|6,1|2|3|4|5|6|7|8,8|1|3|6|7|2|4|5,1|4|7|6|2|3|5|8,7|2|6|3|1|5|4|8,6|8|1|7|5|4|3|2,7|4|2|3|8|6|1|5,37.75100708,-97.8219986,-1
R_bOXD2cJhF1mLqiF,Default Response Set,Anonymous,,,206.37.203.11,0,05/05/16 14:49,05/05/16 14:56,1,A2EB76NMY2NHUS,1,,,,,,1,0,0,58.016,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Brazil,Columbia,Ecuador,Bolivia,Chile,Mongolia,Japan,China,Australia,Germany,Belgium,Spain,France,Nigeria,India,Italy,Croatia,Russia,,,,,,8,1,2,7,4,6,1,3,8,5,1,40,Lead prime,Presentation 1,f2|sen01nn|f7|sen02np|f4|sen03pn|f6|sen04pp|f1|sen05np|f3|sen06pn|f8|sen07nn|f5|sen08pp,,Q54|sen5|sen3|sen7|sen4|sen1|sen8|sen6|sen2,2|5|4|1|8|7|3|6,4|6|2|3|8|5|7|1,,6|2|5|3|1|4|7|8,1|2|3|4|5|6|7|8,3|2|6|1|4|7|5|8,8|7|1|2|5|3|6|4,6|2|5|1|4|8|3|7,8|4|5|1|2|3|6|7,2|4|6|8|3|1|5|7,36.82670593,-76.01789856,-1
R_doQUWAg59lKt1CB,Default Response Set,Anonymous,,,68.70.176.230,0,05/05/16 14:50,05/05/16 14:57,1,A1DS5O8MSI3ZH0,1,,,,,,1,0,0,40.201,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,China,Japan,Spain,Germany,Cuba,Australia,India,North Korea,South Korea,Sudan,Iraq,Saudi Arabia,Iran,,,,,,,,,,,,6,1,2,4,3,6,1,8,7,5,1,39,Lead prime,Presentation 1,f2|sen01nn|f4|sen02np|f7|sen03pn|f6|sen04pp|f3|sen05np|f8|sen06pn|f1|sen07nn|f5|sen08pp,,Q54|sen6|sen2|sen7|sen3|sen8|sen1|sen4|sen5,6|4|7|2|3|1|8|5,1|3|8|6|7|4|5|2,,3|8|4|7|5|6|1|2,1|2|3|4|5|6|7|8,4|6|1|7|5|2|3|8,7|5|8|4|1|2|6|3,5|6|4|7|3|8|1|2,8|5|7|6|4|2|3|1,4|7|5|6|2|3|1|8,41.66040039,-83.44799805,-1
R_5doAzf0c7ykJNXf,Default Response Set,Anonymous,,,108.60.208.194,0,05/05/16 14:50,05/05/16 14:57,1,A130P4M9JPT4YA,1,1,12.021,12.021,44.301,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,canada,mexico,france ,greece,germany,spain,italy,belgium,ireland,sri lanka,india,pakistan,gabon,nigeria,algeria,egypt,palestine,syria,israel,jordan,libya,chad,mauritania,,1,,1,6,5,7,1,2,7,8,7,1,46,Peer prime,Presentation 1 inverse,,f1|sen04pp|f4|sen03pn|f5|sen02np|f3|sen01nn|f8|sen08pp|f6|sen07nn|f7|sen06pn|f2|sen05np,Q54|sen1|sen5|sen2|sen3|sen6|sen8|sen7|sen4,8|5|4|3|7|6|2|1,,3|7|4|5|2|8|6|1,4|5|6|3|7|8|2|1,1|2|3|4|5|6|7|8,4|1|6|7|2|5|8|3,3|6|4|7|5|8|2|1,1|5|2|6|8|3|4|7,7|2|5|4|1|3|8|6,5|4|7|2|6|8|1|3,32.83340454,-96.79360199,-1
R_cN3yFol4yhNYCCp,Default Response Set,Anonymous,,,69.15.115.81,0,05/05/16 14:50,05/05/16 14:57,1,A2IXFVW8GE5NYE,1,1,0,0,52.515,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexicao,Costa Rica,Venezuala,Peru,Uraguay,Paraguay,Brazil,Argentina,Chile,Afghanaistan,Pakistan,Saudi Arabia,Iraq,Iran,Jordan,Syria,Greece,Italy,France,England,Germany,Portugal,Spain,3,,1,5,8,6,4,6,3,2,1,1,46,Peer prime,Presentation 1,f5|sen01nn|f6|sen02np|f1|sen03pn|f7|sen04pp|f8|sen05np|f2|sen06pn|f4|sen07nn|f3|sen08pp,,Q54|sen2|sen8|sen3|sen4|sen6|sen5|sen7|sen1,8|5|2|6|1|3|4|7,,5|1|8|7|4|3|6|2,1|8|3|2|4|7|6|5,1|2|3|4|5|6|7|8,4|2|1|8|7|5|6|3,2|8|3|6|5|7|1|4,4|3|5|2|1|7|8|6,8|2|1|4|3|5|7|6,1|8|2|7|6|5|3|4,32.87950134,-96.93979645,-1
R_8IKNQmgCTL47EwJ,Default Response Set,Anonymous,,,199.115.117.235,0,05/05/16 14:49,05/05/16 14:57,1,A3DA81ZFKYYGFC,1,1,0,0,31.604,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Denmark,Italy,England,America,France,Hungary,Spain,Iceland,Sweden,Australia,New Zealand,Slovenia,,,,,,,,,,,,,,4,,1,2,7,5,3,4,8,6,1,2,44,Peer prime,Presentation 1,f2|sen01nn|f7|sen02np|f8|sen03pn|f4|sen04pp|f3|sen05np|f5|sen06pn|f6|sen07nn|f1|sen08pp,,Q54|sen2|sen8|sen3|sen4|sen6|sen1|sen7|sen5,8|1|5|6|3|7|4|2,,3|8|6|2|5|7|4|1,4|5|2|6|1|8|7|3,1|2|3|4|5|6|7|8,1|7|6|8|3|2|5|4,4|7|6|3|5|8|2|1,6|3|8|7|4|5|1|2,8|1|7|3|5|6|2|4,5|2|3|6|1|4|8|7,38.79319763,-77.53659821,-1
R_6wYPnMZFpVhHewB,Default Response Set,Anonymous,,,67.85.57.89,0,05/05/16 14:49,05/05/16 14:57,1,A1PELXP1T9FA0W,1,,,,,,1,0,0,82.977,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Guyana,England,France,Italy,Mexico,Canada,Brazil,Por,,,,,,,,,,,,,,,,,,4,1,1,6,8,4,7,2,5,3,2,32,Lead prime,Presentation 1 inverse,,f4|sen04pp|f8|sen03pn|f6|sen02np|f1|sen01nn|f3|sen08pp|f7|sen07nn|f2|sen06pn|f5|sen05np,Q54|sen1|sen4|sen2|sen5|sen3|sen7|sen6|sen8,3|8|4|1|2|6|7|5,5|7|4|3|8|6|1|2,,3|7|8|5|2|4|1|6,1|2|3|4|5|6|7|8,5|4|3|1|8|6|2|7,8|4|5|6|2|3|1|7,4|7|2|3|5|8|1|6,7|6|8|2|3|5|4|1,4|7|3|2|1|8|5|6,40.67599487,-73.92060089,-1
R_eb8mHrZKWwEGA0R,Default Response Set,Anonymous,,,98.14.37.253,0,05/05/16 14:51,05/05/16 14:58,1,A3BBK5YDUBRKYW,1,1,6.604,8.496,44.005,3,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Peru,cuba,mexico,colombia,ecuador,brasil,chile,bolivia,uruguay,paraguay,venezuela,guyana,surinam,argentina,spain,israel,nigeria,congo,australia,canada,jamaica,england,ireland,sweden,2,,1,7,1,3,3,5,1,1,6,1,31,Peer prime,Presentation 1,f5|sen01nn|f1|sen02np|f7|sen03pn|f2|sen04pp|f3|sen05np|f6|sen06pn|f4|sen07nn|f8|sen08pp,,Q54|sen3|sen2|sen7|sen8|sen4|sen6|sen1|sen5,6|5|3|4|7|2|1|8,,6|2|5|3|8|7|1|4,4|8|7|2|6|3|1|5,1|2|3|4|5|6|7|8,6|1|7|3|5|8|2|4,2|7|4|5|8|3|6|1,3|8|6|2|7|1|5|4,6|1|3|7|5|4|2|8,2|6|5|3|7|4|8|1,40.75169373,-73.8832016,-1
R_baoWCVsvr7IvaBL,Default Response Set,Anonymous,,,71.11.57.38,0,05/05/16 14:50,05/05/16 14:58,1,A13AEJI52CEQ86,1,,,,,,1,0,0,65.147,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico ,France ,Peru,Russia ,Japan ,Chine,italy,costa rica ,bolivia,spain,sweeden,tiwan,australia,,,,,,,,,,,,6,1,8,5,3,6,7,4,2,7,1,30,Lead prime,Presentation 1,f8|sen01nn|f5|sen02np|f3|sen03pn|f6|sen04pp|f1|sen05np|f4|sen06pn|f2|sen07nn|f7|sen08pp,,Q54|sen4|sen3|sen1|sen7|sen6|sen5|sen8|sen2,4|5|7|6|1|8|2|3,5|8|7|4|1|3|2|6,,2|7|3|1|5|6|8|4,1|2|3|4|5|6|7|8,5|4|1|7|6|8|3|2,8|5|4|3|1|7|6|2,4|6|8|7|3|2|5|1,5|7|1|6|2|4|3|8,4|1|8|3|5|7|6|2,42.28759766,-122.9001007,-1
R_6WrpqceHrmMCziZ,Default Response Set,Anonymous,,,71.178.239.160,0,05/05/16 14:50,05/05/16 14:58,1,A2G4I94ODONKSY,1,,,,,,1,0,0,71.289,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Mexico,England,France,Germany,Japan,Cambodia,Vietnam,Thailand,Laos,China ,Russia,Canada,Brazil,Kenya,,,,,,,,,,,,1,1,4,8,6,1,2,3,7,5,1,24,Lead prime,Presentation 1 inverse,,f1|sen04pp|f6|sen03pn|f8|sen02np|f4|sen01nn|f5|sen08pp|f7|sen07nn|f3|sen06pn|f2|sen05np,Q54|sen2|sen7|sen5|sen4|sen1|sen3|sen8|sen6,6|8|2|5|3|1|7|4,1|6|2|3|7|4|5|8,,7|3|5|8|1|6|2|4,1|2|3|4|5|6|7|8,1|2|8|7|6|3|4|5,7|6|8|4|1|5|2|3,4|6|3|1|8|7|2|5,6|8|2|7|3|5|4|1,3|5|1|2|8|6|7|4,38.74620056,-77.49030304,-1
R_d14gVPPyLKNIuhL,Default Response Set,Anonymous,,,24.158.191.7,0,05/05/16 14:50,05/05/16 14:58,1,A35ARURSRU6UAZ,1,,,,,,1,0,0,85.804,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,UNITED STATES,RUSSIA,CHINA,JAPAN,AUSTRALIA,GREAT BRITAIN,CANADA,MEXICO,SPAIN,ITALY,FRANCE,SWITZERLAND,SWEDEN,DENMARK,GERMANY,SOUTH AFRICA,BRAZIL,GUATA,,,,,,,,,1,1,5,8,2,1,3,7,6,7,2,30,Lead prime,Presentation 1 inverse,,f4|sen04pp|f2|sen03pn|f6|sen02np|f7|sen01nn|f1|sen08pp|f5|sen07nn|f3|sen06pn|f8|sen05np,Q54|sen8|sen6|sen2|sen5|sen1|sen3|sen4|sen7,3|8|7|5|4|1|2|6,1|7|2|6|8|5|4|3,,4|6|7|8|3|1|2|5,1|2|3|4|5|6|7|8,7|4|2|5|6|8|1|3,3|7|1|2|5|4|6|8,8|3|7|1|4|5|6|2,5|6|1|3|8|2|4|7,1|2|6|7|5|4|3|8,34.8914032,-85.12069702,-1
R_eo0AosTWnEm9MbP,Default Response Set,Anonymous,,,100.3.218.237,0,05/05/16 14:51,05/05/16 14:58,1,A39APWH62XBLR9,1,,,,,,1,7.648,17.089,70.451,3,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,America,France,Italy,Cambodia,Nigeria,libya,canada,mexico,honduras,panama,greece,ireland,england,portugal,,,,,,,,,,,,,3,1,1,6,8,1,8,8,2,1,2,67,Lead prime,Presentation 1,f6|sen01nn|f2|sen02np|f7|sen03pn|f1|sen04pp|f4|sen05np|f5|sen06pn|f3|sen07nn|f8|sen08pp,,Q54|sen2|sen5|sen4|sen8|sen7|sen1|sen6|sen3,8|3|6|7|2|5|1|4,4|5|2|1|3|8|6|7,,5|2|7|3|4|8|1|6,1|2|3|4|5|6|7|8,7|8|5|4|3|2|6|1,6|5|7|1|4|2|8|3,2|7|8|3|4|6|5|1,2|3|5|8|4|7|1|6,5|7|8|2|3|4|6|1,27.88670349,-82.51170349,-1
R_eFK0BhChfKF0Bs9,Default Response Set,Anonymous,,,66.87.133.78,0,05/05/16 14:51,05/05/16 14:58,1,AZIAQJWXTSFUX ,1,,,,,,1,0,0,41.175,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,China ,Japan ,Austria ,Australia ,France ,Germany ,Canda ,Russia ,North,,,,,,,,,,,,,,,,,6,1,5,7,8,1,7,5,3,1,1,38,Lead prime,Presentation 1 inverse,,f6|sen04pp|f7|sen03pn|f4|sen02np|f1|sen01nn|f3|sen08pp|f8|sen07nn|f5|sen06pn|f2|sen05np,Q54|sen8|sen4|sen2|sen5|sen1|sen6|sen3|sen7,4|2|7|1|3|5|6|8,5|6|1|2|8|7|3|4,,5|1|6|8|2|4|3|7,1|2|3|4|5|6|7|8,5|3|7|8|1|2|6|4,3|1|5|2|7|4|8|6,4|2|5|7|1|3|8|6,3|2|6|8|5|1|4|7,8|6|5|2|7|3|4|1,35.87379456,-80.33329773,-1
R_9QDQfwmYEKNEVz7,Default Response Set,Anonymous,,,184.12.82.74,0,05/05/16 14:51,05/05/16 14:59,1,A1V5VJE32G7HDE,1,1,0,0,57.845,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Afghanistan,Iran,Iraq,Sweden,USA,Canada,Mexico,Germany,France,Italy,Norway,Denmark,Finland,Spain,,,,,,,,,,,,8,,1,3,7,5,8,6,4,1,2,2,45,Peer prime,Presentation 1 inverse,,f8|sen04pp|f5|sen03pn|f7|sen02np|f3|sen01nn|f2|sen08pp|f1|sen07nn|f4|sen06pn|f6|sen05np,Q54|sen3|sen1|sen4|sen7|sen5|sen8|sen6|sen2,3|7|8|4|2|6|5|1,,3|1|2|7|8|4|5|6,2|7|3|4|5|8|6|1,1|2|3|4|5|6|7|8,2|7|4|6|8|3|1|5,6|1|4|7|5|2|3|8,4|3|2|1|8|6|5|7,8|6|1|3|7|4|5|2,4|6|7|1|2|5|8|3,41.55889893,-74.14810181,-1
R_6XRiiYvzJaVE16J,Default Response Set,Anonymous,,,162.213.145.65,0,05/05/16 14:52,05/05/16 14:59,1,ABE0TGK79GGLA,1,1,0,0,100.442,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Brazil,Canada,Mexico,Germany,Cuba,Ireland,Peru,Columbia,Portugal,,,,,,,,,,,,,,,,5,,1,8,4,4,2,4,8,1,2,1,40,Peer prime,Presentation 1,f5|sen01nn|f1|sen02np|f2|sen03pn|f7|sen04pp|f4|sen05np|f8|sen06pn|f6|sen07nn|f3|sen08pp,,Q54|sen8|sen6|sen4|sen5|sen7|sen1|sen3|sen2,3|2|4|6|1|7|8|5,,7|1|2|6|3|5|8|4,1|7|8|6|3|4|5|2,1|2|3|4|5|6|7|8,6|4|8|1|3|2|7|5,7|2|6|4|1|5|8|3,8|3|5|4|2|7|6|1,1|8|7|6|3|5|2|4,7|1|3|5|4|2|6|8,26.14520264,-80.17289734,-1
R_8e70femQN9TkYLP,Default Response Set,Anonymous,,,104.230.6.186,0,05/05/16 14:50,05/05/16 14:59,1,A27TJ5U1Z6PCHL,1,1,0,0,207.973,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,zimbabwe,US,canada,brzail,england,london,rome,paris,iceland,greenland,north korea,south korea,china,,,,,,,,,,,,,8,,1,6,3,5,1,6,2,1,5,1,29,Peer prime,Presentation 1,f6|sen01nn|f3|sen02np|f2|sen03pn|f7|sen04pp|f5|sen05np|f1|sen06pn|f8|sen07nn|f4|sen08pp,,Q54|sen5|sen7|sen3|sen1|sen6|sen2|sen4|sen8,2|3|6|7|4|8|5|1,,7|1|2|5|6|4|8|3,7|4|2|3|8|5|6|1,1|2|3|4|5|6|7|8,3|7|1|5|4|8|6|2,6|4|1|5|7|3|8|2,4|8|5|6|1|3|2|7,6|7|2|3|5|4|1|8,1|6|5|2|3|7|8|4,41.23880005,-81.83149719,-1
R_0ChcwTNIHkCU9Tv,Default Response Set,Anonymous,,,50.54.106.38,0,05/05/16 14:51,05/05/16 14:59,1,A1SQHFMI1YTPT6,1,,,,,,1,40.117,66.372,68.408,2,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,CANADA,MEXICO,RUSSIA,ENGLAND,SCOTLAND,IRELAND,GERMANY,AUSTRALIA,CHINA,JAPAN,,,,,,,,,,,,,,,,5,1,8,6,1,7,4,3,4,5,2,42,Lead prime,Presentation 1 inverse,,f7|sen04pp|f8|sen03pn|f1|sen02np|f6|sen01nn|f5|sen08pp|f4|sen07nn|f3|sen06pn|f2|sen05np,Q54|sen5|sen4|sen1|sen6|sen7|sen3|sen8|sen2,7|5|6|2|3|8|4|1,2|5|7|4|8|3|1|6,,2|8|1|3|5|7|4|6,1|2|3|4|5|6|7|8,2|7|8|3|4|6|1|5,6|1|8|5|4|3|2|7,4|2|8|6|5|1|3|7,1|5|7|4|3|2|6|8,1|8|5|6|7|2|3|4,41.23880005,-81.83149719,-1
R_1TWNszEAkx0XQDH,Default Response Set,Anonymous,,,107.7.23.98,0,05/05/16 14:53,05/05/16 14:59,1,A2SDZBZH6JQ4R9,1,1,9.03,9.03,31.018,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,canada,russia,italy,germany,france,spain,mexico,netherlands,austria,sweeden,finland,england,scotland,wales,south africa,australia,new zeland,argentina,brazil,pe,,,,,8,,1,3,4,5,8,2,1,7,6,1,23,Peer prime,Presentation 1 inverse,,f8|sen04pp|f5|sen03pn|f4|sen02np|f3|sen01nn|f6|sen08pp|f7|sen07nn|f1|sen06pn|f2|sen05np,Q54|sen8|sen7|sen6|sen3|sen2|sen5|sen1|sen4,1|8|3|6|7|4|2|5,,7|5|3|2|8|4|6|1,5|2|3|1|8|6|7|4,1|2|3|4|5|6|7|8,2|8|5|3|7|6|1|4,7|2|1|3|5|8|6|4,8|2|4|6|1|5|7|3,6|4|5|3|2|1|7|8,5|7|1|8|6|3|4|2,33.2677002,-84.59989929,-1
R_7WH2MFw3SyIft89,Default Response Set,Anonymous,,,204.232.105.94,0,05/05/16 14:50,05/05/16 15:00,1,A24F42H3K58D8A,1,,,,,,1,0,0,63.918,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,, uS,PR,france,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,7,6,4,3,4,8,4,2,37,Lead prime,Presentation 1,f2|sen01nn|f5|sen02np|f1|sen03pn|f6|sen04pp|f3|sen05np|f7|sen06pn|f8|sen07nn|f4|sen08pp,,Q54|sen8|sen7|sen4|sen5|sen1|sen6|sen2|sen3,6|4|3|2|5|8|1|7,8|2|7|6|4|3|5|1,,8|5|1|6|3|4|2|7,1|2|3|4|5|6|7|8,8|3|2|6|7|4|1|5,6|8|5|7|2|1|4|3,3|6|1|2|4|7|5|8,8|2|1|5|6|7|4|3,1|7|6|4|8|5|3|2,25.52250671,-80.3852005,-1
R_9Y641DbvQQZmKHP,Default Response Set,Anonymous,,,96.94.198.70,0,05/05/16 14:52,05/05/16 15:00,1,A1KFGU5623A7H,1,,,,,,1,0,0,72.539,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Cuba,Russia,England,France,Greece,Germany,Italy,,,,,,,,,,,,,,,,,8,1,7,7,8,3,6,1,6,1,2,57,Lead prime,Presentation 1,f2|sen01nn|f3|sen02np|f4|sen03pn|f8|sen04pp|f6|sen05np|f5|sen06pn|f7|sen07nn|f1|sen08pp,,Q54|sen5|sen8|sen3|sen7|sen4|sen2|sen1|sen6,1|7|6|4|2|8|5|3,7|2|1|4|3|5|6|8,,5|2|7|6|8|4|3|1,1|2|3|4|5|6|7|8,3|7|1|2|6|4|5|8,7|3|8|4|6|5|2|1,4|1|5|3|8|6|2|7,7|2|6|3|8|1|4|5,3|2|1|8|4|7|6|5,34.89790344,-88.57939911,-1
R_esoakutzsqsGfv7,Default Response Set,Anonymous,,,66.214.121.199,0,05/05/16 14:54,05/05/16 15:00,1,A1G69P73SBVUR4,1,1,24.264,29.86,31.108,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,canada,germany,hungary,norway,finland spain france belgium,hollad,bosnia,serbia,iraq,oman,nigeria,me,,,,,,,,,,,,,8,,1,1,6,5,8,4,7,3,2,2,35,Peer prime,Presentation 1 inverse,,f8|sen04pp|f5|sen03pn|f6|sen02np|f1|sen01nn|f2|sen08pp|f3|sen07nn|f7|sen06pn|f4|sen05np,Q54|sen8|sen4|sen1|sen7|sen2|sen3|sen6|sen5,7|5|4|1|3|6|2|8,,8|7|3|1|2|6|5|4,1|3|6|5|7|8|2|4,1|2|3|4|5|6|7|8,1|6|5|2|8|7|3|4,4|7|6|1|2|3|5|8,3|8|2|6|4|7|5|1,6|3|5|7|8|4|2|1,6|2|8|7|1|3|4|5,34.36610413,-117.3204956,-1
R_0NHYSPU8e7k44jb,Default Response Set,Anonymous,,,71.71.197.233,0,05/05/16 14:49,05/05/16 15:01,1,AIEKCWYZTS41V,1,1,0,0,296.517,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,America,England,Canada,Japan,Germany,Russia,Scotland,Iceland,Iran,,,,,,,,,,,,,,,,,2,,1,6,7,5,8,3,8,5,1,1,30,Peer prime,Presentation 1,f6|sen01nn|f2|sen02np|f4|sen03pn|f1|sen04pp|f5|sen05np|f3|sen06pn|f7|sen07nn|f8|sen08pp,,Q54|sen6|sen8|sen5|sen7|sen1|sen4|sen3|sen2,7|5|4|1|6|8|2|3,,5|2|3|7|1|8|6|4,7|8|6|4|2|3|1|5,1|2|3|4|5|6|7|8,2|7|3|1|5|8|4|6,2|6|4|3|7|5|1|8,4|1|8|5|7|3|2|6,4|8|3|6|1|5|7|2,4|3|6|5|1|7|8|2,35.19540405,-80.82540131,-1
R_6FM3XyIE0Y4au6p,Default Response Set,Anonymous,,,50.153.174.130,0,05/05/16 14:53,05/05/16 15:01,1,A26WWS75G8OFM3,1,1,0,0,55.476,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Puerto Rico,Columbia,Panama,Russia,China,Japan,Korea,France,,,,,,,,,,,,,,,2,,1,5,2,4,7,3,1,6,1,2,37,Peer prime,Presentation 1 inverse,,f7|sen04pp|f4|sen03pn|f2|sen02np|f5|sen01nn|f8|sen08pp|f6|sen07nn|f1|sen06pn|f3|sen05np,Q54|sen4|sen5|sen2|sen1|sen3|sen8|sen7|sen6,3|4|1|8|7|2|6|5,,6|4|8|3|5|7|1|2,1|3|5|8|4|2|7|6,1|2|3|4|5|6|7|8,6|7|8|4|3|5|2|1,2|8|6|3|1|7|4|5,4|1|8|2|7|3|6|5,1|2|5|4|6|3|7|8,6|2|7|5|3|8|1|4,40.27409363,-76.86160278,-1
R_7NEB6jMpptuV0dn,Default Response Set,Anonymous,,,146.6.61.13,0,05/05/16 14:54,05/05/16 15:01,1,A2H2LO1OOF8R5N,1,1,0,0,39.277,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,France,Germany,Austria,Hungary,Holland,United Kingdom,Mexico,Israel,Egypt,Morroco,Guatemala,Belize,Panama,Cuba,,,,,,,,,,7,,1,4,5,7,3,5,1,6,8,2,52,Peer prime,Presentation 1 inverse,,f3|sen04pp|f7|sen03pn|f5|sen02np|f4|sen01nn|f8|sen08pp|f6|sen07nn|f1|sen06pn|f2|sen05np,Q54|sen1|sen6|sen4|sen7|sen3|sen5|sen8|sen2,1|6|5|2|7|8|4|3,,7|3|5|1|2|6|4|8,8|7|5|6|4|1|3|2,1|2|3|4|5|6|7|8,4|5|1|8|3|7|2|6,5|2|1|6|3|7|4|8,1|3|4|6|5|8|2|7,6|3|4|2|7|1|8|5,3|5|8|7|4|1|6|2,30.2960968,-97.73690033,-1
R_9yPDeeu5tQr1NnT,Default Response Set,Anonymous,,,108.71.190.215,0,05/05/16 14:55,05/05/16 15:01,1,A1BWS5AD2T4NIR,1,1,16.539,16.539,41.521,1,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,argentine,brazel,chile,estonia,greenland,iceland,switzerland,germany,russia,italy,france,china,tawain,vietnam,indonesia,iraq,iran,united states,mexico,canada,australia,,,,,3,,1,1,8,2,3,6,7,4,5,1,31,Peer prime,Presentation 1,f1|sen01nn|f8|sen02np|f2|sen03pn|f3|sen04pp|f6|sen05np|f7|sen06pn|f4|sen07nn|f5|sen08pp,,Q54|sen8|sen1|sen5|sen2|sen4|sen6|sen3|sen7,7|6|5|4|3|8|1|2,,3|6|5|7|8|2|1|4,1|5|3|8|6|7|4|2,1|2|3|4|5|6|7|8,1|2|4|6|5|7|8|3,7|3|4|5|1|8|2|6,7|2|4|5|8|6|3|1,1|4|5|8|2|7|3|6,1|4|3|6|5|8|2|7,29.92660522,-95.54290009,-1
