ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-sen1,DO-Q-lead,DO-Q-sen6,DO-Q-sen3,DO-Q-sen5,DO-Q-sen7,DO-Q-sen8,DO-Q-sen4,LocationLatitude,LocationLongitude,LocationAccuracy
R_8hM8eR7diIGuwjr,Default Response Set,Anonymous,,,162.138.210.3,0,10/03/16 19:09,10/03/16 19:17,1,A299CU7U9QX3E7,1,,,,,,1,0,0,31.308,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,UNITED STATES,CANADA,MEXICO,LICHTENSTEIN,GERMANY,NORWAY,BRAZIL,SOUTH AFRICA,INDONESIA,JAPAN,CHINA,DOMINICAN REPUBLIC,AUSTRALIA,FRANCE,SWEDEN,LITHUANIA,R,,,,,,,,,2,1,2,5,4,5,7,6,6,7,1,61,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen01p|f3|sen07n|f4|sen02p|f5|sen04p|f6|sen05n|f7|sen06n|f8|sen03p,Q54|sen5|sen3|sen7|sen2|sen1|sen4|sen6|sen8,6|8|5|4|3|1|7|2,1|2|3|4|5|6|7|8,6|8|5|4|2|3|7|1,3|1|7|6|5|4|2|8,1|7|6|4|2|5|3|8,6|2|1|7|3|5|4|8,6|8|1|7|2|3|4|5,2|1|6|3|7|4|8|5,8|3|2|4|7|6|5|1,38.90849304,-77.0177002,-1
R_5mOuEoCr4OjqGpf,Default Response Set,Anonymous,,,12.218.182.74,0,10/03/16 19:10,10/03/16 19:17,1,A2E2UARVOVDR9Y,1,1,42.697,51.941,69.52,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,america,iraq,iran,spain,uganda,uruguay,paraguay,chili,brazil,england,wales,scotland,ireland,russia,australie,japan,china,north vietnam`,south vietnam,south korea,laos,cambodia,,,,,1,8,4,2,5,6,5,7,3,1,31,Peer prime,Presentation 1 inverse,,f1|sen08n|f2|sen03p|f3|sen07n|f4|sen02p|f5|sen04p|f6|sen05n|f7|sen06n|f8|sen01p,Q54|sen6|sen2|sen8|sen4|sen7|sen1|sen5|sen3,5|2|3|7|1|8|4|6,1|2|3|4|5|6|7|8,,4|8|3|6|7|1|2|5,4|8|6|2|1|3|5|7,8|6|2|3|5|7|4|1,2|4|8|7|5|6|1|3,4|8|5|2|7|1|6|3,7|3|4|1|2|6|5|8,26.45739746,-80.07830048,-1
R_efDQL9oY4wVrf1P,Default Response Set,Anonymous,,,66.111.124.222,0,10/03/16 19:12,10/03/16 19:17,1,A1OS4YKRBTBPTG,1,1,0,0,33.377,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,canada,mexico,panama,jamaica,peru,germany,uk,france,portugal,brazil,ecuador,luxemborg,saudi a,,,,,,,,,,,,,1,1,7,6,3,5,8,4,2,1,39,Peer prime,Presentation 1,f1|sen01p|f2|sen05n|f3|sen03p|f4|sen07n|f5|sen08n|f6|sen02p|f7|sen04p|f8|sen06n,,Q54|sen3|sen4|sen2|sen6|sen5|sen8|sen7|sen1,7|3|5|1|8|2|6|4,1|2|3|4|5|6|7|8,,6|5|2|4|8|1|3|7,2|6|5|1|8|7|4|3,1|5|4|8|6|7|3|2,7|5|3|2|8|4|6|1,7|3|2|5|4|8|1|6,4|2|8|1|7|3|6|5,38.98510742,-110.6589966,-1
R_abMLHKyYSLTynkN,Default Response Set,Anonymous,,,24.102.212.61,0,10/03/16 19:11,10/03/16 19:18,1,A2KYTQNLOF7W7S,1,,,,,,1,0,0,64.869,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,argentina,usa,greece,italy,england,china,japan,thailand,india,germany,austria,saudi arabia,kenya,france,,,,,,,,,,,,3,1,3,1,5,7,6,7,2,1,2,56,Lead prime,Presentation 1,f1|sen02p|f2|sen07n|f3|sen01p|f4|sen05n|f5|sen08n|f6|sen03p|f7|sen04p|f8|sen06n,,Q54|sen1|sen6|sen3|sen8|sen7|sen2|sen4|sen5,6|2|4|3|1|7|8|5,1|2|3|4|5|6|7|8,4|2|1|7|3|8|6|5,4|2|3|1|8|7|6|5,6|1|4|3|7|2|5|8,6|2|1|5|7|8|4|3,8|7|2|5|1|4|6|3,8|3|2|4|6|7|5|1,8|7|1|5|3|2|6|4,40.79989624,-75.73390198,-1
R_eDM3mpzDcykie57,Default Response Set,Anonymous,,,24.152.245.88,0,10/03/16 19:12,10/03/16 19:18,1,A3U2PA1GJ3W93Y,1,1,0,0,32.429,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Brazil,Argentina,Chile,Uruguay,Paraguay,Peru,Italy,France,England,Scotland,Ireland,,,,,,,,,,,,,1,8,6,2,5,4,6,7,3,2,69,Peer prime,Presentation 1 inverse,,f1|sen05n|f2|sen04p|f3|sen08n|f4|sen02p|f5|sen01p|f6|sen06n|f7|sen07n|f8|sen03p,Q54|sen4|sen5|sen2|sen8|sen1|sen7|sen6|sen3,8|6|3|5|2|1|7|4,1|2|3|4|5|6|7|8,,7|6|8|5|3|4|2|1,5|2|4|8|7|3|1|6,8|2|1|7|4|5|6|3,4|1|5|8|2|3|7|6,2|6|5|1|7|3|8|4,1|3|8|6|7|2|4|5,41.49169922,-75.98490143,-1
R_39KpVZesjZAgSYB,Default Response Set,Anonymous,,,66.81.29.247,0,10/03/16 19:07,10/03/16 19:18,1,A20ASMCESA51U4,1,1,0,0,59.836,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,germany,france,england,italy,russia,israel,usa,china,africa,brazil,,,,,,,,,,,,,,,,,1,4,5,5,8,3,1,6,7,1,53,Peer prime,Presentation 1 inverse,,f1|sen06n|f2|sen01p|f3|sen05n|f4|sen03p|f5|sen02p|f6|sen07n|f7|sen08n|f8|sen04p,Q54|sen1|sen6|sen2|sen4|sen8|sen3|sen7|sen5,7|3|1|6|5|2|4|8,1|2|3|4|5|6|7|8,,2|7|1|4|8|3|6|5,2|3|7|4|6|1|5|8,4|1|6|2|3|8|5|7,8|3|6|5|1|4|7|2,2|4|5|1|3|7|6|8,8|7|5|3|2|4|1|6,34.06689453,-118.3108978,-1
R_aWdWe4uGmZOGWQR,Default Response Set,Anonymous,,,107.219.126.149,0,10/03/16 19:12,10/03/16 19:18,1,A2YGAEODJ5SSF6,1,,,,,,1,30.305,62.473,102.124,5,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Italy,Ireland,Scottland,UK,United States,Canada,Mexico ,Puerto Rico ,Guatamala,Cuba,Ukraine,Russia,Sweeden,china,Japan,North Korea,South Korea ,,,,,,,,,4,1,5,6,8,6,7,6,6,7,1,39,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen01p|f3|sen05n|f4|sen03p|f5|sen04p|f6|sen07n|f7|sen06n|f8|sen02p,Q54|sen6|sen5|sen4|sen3|sen2|sen1|sen7|sen8,5|2|8|7|3|1|4|6,1|2|3|4|5|6|7|8,3|5|2|6|4|8|1|7,5|4|1|8|2|6|7|3,1|7|5|3|4|2|8|6,6|7|2|4|3|8|1|5,2|1|6|7|4|5|3|8,3|2|4|8|6|7|5|1,3|5|8|7|6|1|2|4,41.60450745,-87.99559784,-1
R_1LI1gSIDSokSP09,Default Response Set,Anonymous,,,73.8.31.144,0,10/03/16 19:12,10/03/16 19:19,1,A3D1VTLX623K6I,1,,,,,,1,0,0,49.853,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,England,France,Scotland,Ireland,Germany,Sweden,Norway,Japan,China,North Korea,South Korea,Brazil,Chile,Kenya,Ethiopia,Saudi Arabi,,,,,,,2,1,8,7,8,5,1,6,3,6,2,55,Lead prime,Presentation 1 inverse,,f1|sen05n|f2|sen04p|f3|sen07n|f4|sen01p|f5|sen02p|f6|sen06n|f7|sen08n|f8|sen03p,Q54|sen8|sen6|sen7|sen1|sen4|sen5|sen3|sen2,5|1|3|4|7|6|8|2,1|2|3|4|5|6|7|8,2|5|7|8|1|6|4|3,7|5|3|6|8|4|1|2,2|4|6|8|1|3|5|7,6|3|2|7|8|4|5|1,3|1|7|2|6|4|5|8,3|6|2|5|7|1|4|8,4|8|2|5|7|6|3|1,41.60450745,-87.99559784,-1
R_4V0aPUXQcrh1MB7,Default Response Set,Anonymous,,,50.34.167.189,0,10/03/16 19:12,10/03/16 19:19,1,A1AVKKVWWFUGLT,1,1,0,0,31.549,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,Germany,Norway,China,Japan,Australia,France,Italy,Thailand,Korea,Syria,Colombia,Jamaica,,,,,,,,,,,,1,3,1,6,5,2,1,4,4,2,28,Peer prime,Presentation 1,f1|sen04p|f2|sen05n|f3|sen01p|f4|sen08n|f5|sen06n|f6|sen03p|f7|sen02p|f8|sen07n,,Q54|sen2|sen3|sen5|sen8|sen1|sen7|sen6|sen4,8|5|2|4|6|7|1|3,1|2|3|4|5|6|7|8,,4|6|7|8|2|1|3|5,8|1|7|5|4|2|6|3,3|2|6|5|7|8|4|1,4|7|8|3|1|2|6|5,5|2|6|8|7|1|3|4,8|5|2|1|6|3|7|4,47.87030029,-121.8809967,-1
R_a9jqifouk3iKQhD,Default Response Set,Anonymous,,,65.132.29.210,0,10/03/16 19:14,10/03/16 19:19,1,A21EPR8KW0GWX2,1,1,2.505,2.505,32.816,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,us,france,italy,nigeria,germany,brazil,paraguay,uraguay,canada,mexico,guatemala,belize,russia,india,china,japan,phillipines,taiwan,congo,chile,peru,argentina,ecuador,panama,,,1,6,2,4,8,3,5,1,7,2,30,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen02p|f3|sen05n|f4|sen03p|f5|sen01p|f6|sen06n|f7|sen08n|f8|sen04p,Q54|sen7|sen5|sen8|sen6|sen3|sen2|sen1|sen4,6|3|8|1|5|2|4|7,1|2|3|4|5|6|7|8,,3|2|7|5|4|8|6|1,7|1|4|2|5|6|8|3,6|7|2|4|1|3|8|5,4|8|7|2|1|6|3|5,7|2|1|8|3|4|6|5,2|6|7|5|4|1|8|3,36.32929993,-80.43309784,-1
R_cLTZCpYZFO7lAeF,Default Response Set,Anonymous,,,174.24.150.157,0,10/03/16 19:12,10/03/16 19:19,1,ALPMPJST62XIJ,1,,,,,,1,0,0,67.063,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada ,Mexico,Argentina,Bolivia,,,,,,,,,,,,,,,,,,,,,2,1,4,8,5,2,6,3,6,1,1,42,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen04p|f3|sen06n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen05n|f8|sen02p,Q54|sen6|sen1|sen8|sen4|sen7|sen2|sen5|sen3,2|3|5|8|4|1|6|7,1|2|3|4|5|6|7|8,4|5|6|1|3|7|8|2,6|4|5|8|7|1|3|2,5|1|8|4|7|2|6|3,2|5|3|7|4|8|6|1,8|6|7|3|2|1|4|5,8|4|3|5|2|1|7|6,1|4|3|7|2|5|8|6,47.67379761,-122.3419037,-1
R_6fXT25UF0huZgMJ,Default Response Set,Anonymous,,,75.109.228.60,0,10/03/16 19:12,10/03/16 19:19,1,A3C0LPVN749UF3,1,,,,,,1,0,0,48.452,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,united states,united kingdom,france ,spain,canada,mexico,itily ,germany,china ,japan,austrilia,new zeland,south aftrica,india,tiwan,,,,,,,,,,,6,1,3,7,1,6,2,8,7,2,2,32,Lead prime,Presentation 1,f1|sen03p|f2|sen05n|f3|sen04p|f4|sen07n|f5|sen08n|f6|sen01p|f7|sen02p|f8|sen06n,,Q54|sen2|sen5|sen7|sen6|sen1|sen8|sen3|sen4,8|1|7|3|6|2|4|5,1|2|3|4|5|6|7|8,2|8|1|4|6|7|3|5,6|7|2|3|4|1|5|8,2|5|7|1|8|4|3|6,4|5|1|8|7|3|2|6,5|6|8|7|1|4|3|2,4|1|5|2|3|6|7|8,1|8|3|5|6|4|2|7,38.36329651,-81.80889893,-1
R_bQoxNSkbhOHaFEN,Default Response Set,Anonymous,,,172.88.255.68,0,10/03/16 19:09,10/03/16 19:19,1,A2NT3OQZUUZPEO,1,,,,,,1,0,0,199.017,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Canada,Mexico,France,Spain,Belgium,Sweden,Ireland,England,Italy,Greece,Kenya,Iraq,Iran,Egypt,Brazi,,,,,,,,,,,3,1,6,3,6,1,4,5,8,4,2,42,Lead prime,Presentation 1,f1|sen02p|f2|sen07n|f3|sen04p|f4|sen08n|f5|sen06n|f6|sen03p|f7|sen01p|f8|sen05n,,Q54|sen6|sen7|sen5|sen8|sen3|sen4|sen1|sen2,8|4|5|3|1|7|6|2,1|2|3|4|5|6|7|8,7|8|6|2|5|4|3|1,4|3|6|1|5|8|2|7,1|2|3|8|6|5|7|4,6|2|4|8|5|7|1|3,7|2|1|8|5|3|4|6,3|5|2|1|6|8|7|4,1|7|4|5|8|3|2|6,33.84489441,-117.7391052,-1
R_3qSwiZzTk5u2zK5,Default Response Set,Anonymous,,,45.47.121.68,0,10/03/16 19:12,10/03/16 19:19,1,A1VB2KFCZLDT61,1,1,0,0,54.897,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Fiji,,,,,,,,,,,,,,,,,,,,,,,1,7,2,1,1,2,8,5,4,1,36,Peer prime,Presentation 1,f1|sen04p|f2|sen05n|f3|sen03p|f4|sen08n|f5|sen07n|f6|sen02p|f7|sen01p|f8|sen06n,,Q54|sen6|sen1|sen8|sen2|sen4|sen7|sen5|sen3,7|1|4|2|6|8|5|3,1|2|3|4|5|6|7|8,,6|4|7|1|8|3|5|2,7|2|5|6|4|3|1|8,8|3|6|5|4|1|7|2,2|3|7|6|1|5|8|4,4|3|7|2|8|5|6|1,1|7|2|6|8|3|5|4,43.18429565,-76.20010376,-1
R_cOzwKhF6DObzY5D,Default Response Set,Anonymous,,,98.25.75.58,0,10/03/16 19:07,10/03/16 19:19,1,A1ILV394W9AJVY,1,,,,,,1,38.316,45.96,81.013,3,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Canada,Japan,China,USA,UK,France,Spain,Iran,Iraq,Russia,Mexico,Italy,Brazil,Greece,Syria,,,,,,,,,,,2,1,5,3,5,7,4,3,1,4,1,37,Lead prime,Presentation 1 inverse,,f1|sen07n|f2|sen01p|f3|sen08n|f4|sen04p|f5|sen03p|f6|sen06n|f7|sen05n|f8|sen02p,Q54|sen6|sen1|sen5|sen3|sen2|sen7|sen4|sen8,3|1|7|2|6|5|4|8,1|2|3|4|5|6|7|8,4|7|2|3|5|1|8|6,4|7|6|5|2|1|8|3,8|7|4|3|1|5|2|6,2|6|4|7|3|8|5|1,4|6|5|7|1|3|8|2,7|8|6|2|1|5|4|3,5|4|8|2|6|7|1|3,32.96470642,-80.20149994,-1
R_2fc7Ygwpzr3EsWp,Default Response Set,Anonymous,,,99.95.254.23,0,10/03/16 19:13,10/03/16 19:19,1,A2J6MMNWUJQUXS,1,,,,,,1,0,0,44.229,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,England,USA,Ireland,Russia,China,Mexico,Japan,Canada,Iceland,Norway,Sweden,Finland,Denmark,Germany,India,Pakistan,Israel,Palestine,Saudi Arabia,Iran,Iraq,Yemen,,,,6,1,7,3,6,1,4,4,8,8,2,43,Lead prime,Presentation 1,f1|sen04p|f2|sen07n|f3|sen03p|f4|sen08n|f5|sen06n|f6|sen02p|f7|sen01p|f8|sen05n,,Q54|sen6|sen3|sen8|sen2|sen5|sen7|sen4|sen1,7|1|4|3|2|6|5|8,1|2|3|4|5|6|7|8,6|8|1|5|3|2|4|7,1|5|3|8|4|7|6|2,7|8|4|2|1|6|3|5,4|8|1|6|5|2|3|7,4|6|8|5|3|7|1|2,5|7|2|4|6|3|8|1,6|1|5|8|3|7|2|4,36.1815033,-119.3623047,-1
R_doudyUW2mB2VkIR,Default Response Set,Anonymous,,,216.125.160.51,0,10/03/16 19:10,10/03/16 19:19,1,AEWGY34WUIA32,1,1,46.867,61.761,65.307,3,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Spain,South Korea,Mexico,Canada,Colombia,Brazil,Costa Rica,Germany,Russia,Portugal,Netherland,China,Japan,Thailand,Vietnam,Cambodia,South Afri,,,,,,,,,1,2,4,1,5,7,6,3,7,1,29,Peer prime,Presentation 1 inverse,,f1|sen08n|f2|sen03p|f3|sen05n|f4|sen02p|f5|sen04p|f6|sen06n|f7|sen07n|f8|sen01p,Q54|sen2|sen4|sen3|sen8|sen7|sen1|sen6|sen5,7|6|2|5|1|8|3|4,1|2|3|4|5|6|7|8,,1|8|6|2|3|7|4|5,7|4|5|2|1|8|6|3,8|6|5|3|4|1|7|2,7|5|1|3|6|4|2|8,1|6|2|5|3|8|7|4,1|6|7|4|2|3|8|5,42.01820374,-88.21730042,-1
R_7VX7Th0J9CJdLGl,Default Response Set,Anonymous,,,204.169.128.2,0,10/03/16 19:14,10/03/16 19:20,1,A1UY2W2FL9CWN,1,,,,,,1,0,0,33.392,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Japan,Russia,China,Mongolia,Vietnam,Cambodia,Indonesia,Borneo,Fiji,India,Egypt,Jordan,Israel,Iran,Iraq,France,Germany,Italy,Spain,Portugal,Poland,Greece,7,1,7,8,6,8,1,4,5,5,1,31,Lead prime,Presentation 1,f1|sen02p|f2|sen07n|f3|sen04p|f4|sen05n|f5|sen06n|f6|sen01p|f7|sen03p|f8|sen08n,,Q54|sen4|sen3|sen2|sen8|sen7|sen6|sen5|sen1,1|8|4|5|7|2|6|3,1|2|3|4|5|6|7|8,6|4|3|8|5|1|2|7,6|8|1|7|3|5|2|4,7|8|1|6|5|4|2|3,4|6|3|2|7|5|1|8,3|6|5|1|8|7|2|4,7|4|1|5|2|6|8|3,6|4|1|3|8|2|7|5,44.99229431,-92.959198,-1
R_eLtm0YETIgr0hwN,Default Response Set,Anonymous,,,131.191.75.121,0,10/03/16 19:12,10/03/16 19:20,1,AYRWBQRHMUWWQ,1,1,0,0,59.253,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,America,China,Russia,Australia,Europe,Japan,Kuwait,Ireland,Zimbab,,,,,,,,,,,,,,,,,,1,5,4,8,1,2,7,5,3,1,40,Peer prime,Presentation 1 inverse,,f1|sen05n|f2|sen04p|f3|sen08n|f4|sen02p|f5|sen01p|f6|sen06n|f7|sen07n|f8|sen03p,Q54|sen2|sen6|sen1|sen3|sen8|sen5|sen7|sen4,1|2|7|6|3|5|4|8,1|2|3|4|5|6|7|8,,5|2|3|7|1|8|6|4,7|8|4|6|5|2|1|3,2|4|5|6|3|8|1|7,2|4|5|3|7|8|6|1,4|7|6|1|2|8|3|5,6|4|5|8|1|3|7|2,47.2131958,-122.473999,-1
R_eG78JZFmSe9cZal,Default Response Set,Anonymous,,,173.60.189.85,0,10/03/16 19:15,10/03/16 19:20,1,A1A8L6LU8E2YOA,1,1,0,0,39.085,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Mexico,Canada,Norway,Denmark,Japan,Sweden,Finland,Iceland,Russia,China,Australia,Greenland,Chile,Brazil,Guatemala,Spain,Italy,England,Scottland,,,,,,,1,3,6,4,7,5,2,1,8,1,26,Peer prime,Presentation 1,f1|sen04p|f2|sen05n|f3|sen01p|f4|sen06n|f5|sen08n|f6|sen02p|f7|sen03p|f8|sen07n,,Q54|sen5|sen1|sen2|sen6|sen3|sen4|sen8|sen7,3|2|7|5|1|4|6|8,1|2|3|4|5|6|7|8,,5|6|4|7|8|2|3|1,7|1|8|3|5|2|6|4,6|2|5|8|7|1|4|3,8|6|1|5|3|2|7|4,3|7|8|4|5|6|2|1,7|4|6|2|8|1|3|5,33.98640442,-118.0884018,-1
R_3sILxKiw2YbVSrr,Default Response Set,Anonymous,,,207.244.89.108,0,10/03/16 19:10,10/03/16 19:20,1,A2LS0IJ90DA0UY,1,,,,,,1,0,0,132.018,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,India,China,Japan,Russia,Mexico,Iran,Afghanistan,Pakistan,Indonesia,Malaysia,Sri Lanka,Bangladesh,Turkey,Italy,Germany,France,,,,,,,,,3,1,6,2,1,3,8,5,4,4,2,29,Lead prime,Presentation 1,f1|sen02p|f2|sen05n|f3|sen04p|f4|sen06n|f5|sen08n|f6|sen01p|f7|sen03p|f8|sen07n,,Q54|sen3|sen7|sen6|sen4|sen8|sen1|sen5|sen2,2|4|5|1|7|8|6|3,1|2|3|4|5|6|7|8,8|4|6|7|5|1|3|2,8|5|1|2|7|6|3|4,4|5|7|3|2|1|6|8,4|5|1|8|3|6|7|2,6|8|3|4|7|1|5|2,7|5|4|3|1|6|8|2,2|7|1|4|5|6|8|3,38.79319763,-77.53659821,-1
R_0V2QSLzRCMiNyu1,Default Response Set,Anonymous,,,66.87.133.133,0,10/03/16 19:15,10/03/16 19:20,1,A1OSRAPSRT934Z,1,,,,,,1,0,0,61.629,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,America,China,Japan,Canada,Congo,Ethiopia,Kenya,Dominican Republic,,,,,,,,,,,,,,,,,,1,1,1,3,3,8,8,7,2,5,2,26,Lead prime,Presentation 1,f1|sen01p|f2|sen07n|f3|sen04p|f4|sen08n|f5|sen05n|f6|sen02p|f7|sen03p|f8|sen06n,,Q54|sen3|sen6|sen1|sen4|sen7|sen8|sen5|sen2,5|3|1|6|2|4|8|7,1|2|3|4|5|6|7|8,6|4|7|2|1|5|8|3,8|4|1|3|2|5|6|7,7|2|8|1|4|3|5|6,5|7|8|6|3|1|2|4,5|4|8|2|7|1|6|3,7|4|5|8|6|3|1|2,8|6|3|5|1|4|7|2,35.22770691,-80.84390259,-1
R_9WAR0bsdPD9QCmF,Default Response Set,Anonymous,,,108.81.176.46,0,10/03/16 19:12,10/03/16 19:20,1,AIPCBKRO716ZD,1,,,,,,1,0,0,82.512,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,argentina,sweden,hungry,quatar,israel,russia,mexico,,,,,,,,,,,,,,,,,,,3,1,6,7,6,3,1,4,5,5,2,63,Lead prime,Presentation 1,f1|sen04p|f2|sen08n|f3|sen02p|f4|sen06n|f5|sen07n|f6|sen03p|f7|sen01p|f8|sen05n,,Q54|sen2|sen5|sen1|sen3|sen4|sen6|sen7|sen8,8|6|3|1|5|7|4|2,1|2|3|4|5|6|7|8,5|1|3|8|2|7|6|4,6|7|5|1|3|2|4|8,1|5|7|8|2|3|6|4,8|6|5|4|2|7|3|1,3|1|6|2|7|5|8|4,1|6|2|8|4|3|5|7,3|2|4|6|8|5|1|7,35.64970398,-82.97889709,-1
R_5zpY6Gywu6c74xf,Default Response Set,Anonymous,,,50.156.139.92,0,10/03/16 19:15,10/03/16 19:21,1,A3TZBZAN8BVKP2,1,,,,,,1,0,0,56.353,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Saudi Arabia,Russia,Germany,France,Mexico,Canada,Luxomberg,Sweden,Australia,Iraq,Iran,Cuba,,,,,,,,,,,,,4,1,5,6,4,4,1,3,3,1,2,43,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen01p|f3|sen05n|f4|sen04p|f5|sen02p|f6|sen07n|f7|sen06n|f8|sen03p,Q54|sen8|sen1|sen5|sen3|sen4|sen6|sen2|sen7,7|2|1|4|3|8|5|6,1|2|3|4|5|6|7|8,2|4|1|5|8|6|3|7,5|1|3|4|2|8|6|7,1|6|5|4|8|2|7|3,8|2|3|7|5|4|6|1,1|8|7|6|3|2|4|5,8|4|5|6|7|1|3|2,5|8|1|7|2|4|6|3,30.49009705,-81.67169952,-1
R_9GKuJWfPG3S4wct,Default Response Set,Anonymous,,,64.183.53.106,0,10/03/16 19:14,10/03/16 19:21,1,AKP8JDWC6AXQ9,1,1,0,0,38.924,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Australia,England,German,United States,Denmark,Luxemberg,Canada,Finland,Sweden,Poland,South Africa,Hungary,,,,,,,,,,,,,,,1,4,5,6,7,7,3,1,8,1,47,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen02p|f3|sen05n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen06n|f8|sen04p,Q54|sen1|sen6|sen8|sen7|sen5|sen2|sen4|sen3,4|6|8|5|1|3|7|2,1|2|3|4|5|6|7|8,,4|6|7|3|5|8|2|1,5|2|4|7|8|6|3|1,4|5|6|3|2|8|7|1,8|4|1|6|7|3|5|2,4|8|5|6|1|7|2|3,8|1|4|5|2|7|6|3,34.04780579,-118.2922974,-1
R_cIreVQEnp1dF1Gd,Default Response Set,Anonymous,,,23.119.116.186,0,10/03/16 19:15,10/03/16 19:21,1,A1VVR9MA1P9HWJ,1,1,0,0,64.885,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,canada,mexico,ecuador,colombia,france,germany,spain,morocco,egypt,denmark,sweden,norway,cuba,panama,honduras,,,,,,,,,,,1,4,8,2,5,7,6,1,3,2,37,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen03p|f3|sen08n|f4|sen01p|f5|sen04p|f6|sen06n|f7|sen05n|f8|sen02p,Q54|sen4|sen7|sen3|sen1|sen5|sen6|sen8|sen2,1|3|5|7|2|8|6|4,1|2|3|4|5|6|7|8,,2|7|3|6|8|4|5|1,4|7|5|3|2|8|1|6,2|7|6|8|1|5|3|4,8|4|5|3|1|2|7|6,4|1|5|6|3|7|2|8,7|2|5|6|8|3|1|4,41.60249329,-86.26429749,-1
