ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,mturkid,Q2,Q5,introtime_1,introtime_2,introtime_3,introtime_4,f1,sen01p,f2,sen02n,f3,sen03p,f4,sen04n,f5,sen05n,f6,sen06p,f7,sen07p,f8,sen08n,f1,sen09n,f2,sen10p,f3,sen11n,f4,sen12p,f5,sen13p,f6,sen14n,f7,sen15n,f8,sen16p,f1,sen17p,f2,sen18n,f3,sen19p,f4,sen20n,f5,sen21n,f6,sen22p,f7,sen23p,f8,sen24n,f1,sen25n,f2,sen26p,f3,sen27n,f4,sen28p,f5,sen29p,f6,sen30n,f7,sen31n,f8,sen32p,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sen9,sen10,sen11,sen12,sen13,sen14,sen15,sen16,sen17,sen18,sen19,sen20,sen21,sen22,sen23,sen24,sen25,sen26,sen27,sen28,sen29,sen30,sen31,sen32,team_inst,team1,team2,team3,team4,team5,team6,team7,team8,Q140,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,sex,age,DO-BR-FL_19,DO-BR-FL_37,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Presentation2,DO-BL-Presentation2inverse,DO-BL-Recall1,DO-BL-Recall1inverse,DO-BL-Recall2,DO-BL-Recall2inverse,DO-BL-Team,DO-BL-Competence,DO-Q-sen1,DO-Q-sen2,DO-Q-sen26,DO-Q-sen18,DO-Q-sen31,DO-Q-sen23,DO-Q-sen9,DO-Q-sen5,DO-Q-sen13,DO-Q-sen15,DO-Q-sen7,DO-Q-sen25,DO-Q-sen17,DO-Q-sen10,DO-Q-sen20,DO-Q-sen28,DO-Q-sen3,DO-Q-sen11,DO-Q-sen19,DO-Q-sen27,DO-Q-sen8,DO-Q-sen16,DO-Q-sen4,DO-Q-sen12,DO-Q-sen21,DO-Q-sen14,DO-Q-sen29,DO-Q-sen6,DO-Q-sen30,DO-Q-sen22,DO-Q-sen24,DO-Q-sen32,LocationLatitude,LocationLongitude,LocationAccuracy
R_8dm64uvZQVMTguV,Default Response Set,Anonymous,,,71.48.96.101,0,2/23/2016 18:44,2/23/2016 18:53,1,91593,A3K0TCD0S67NV7,1,1,2.293,6.543,68.684,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Great Britain,Canada,Mexico,Germany,Ireland,Spain,Greece,Sweden,Turkey,Iran,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,3,4,5,1,6,2,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,2,51,Presentation 2 inverse,Team|Competence,,,,f1|sen30n|f2|sen32p|f3|sen27n|f4|sen28p|f5|sen29p|f6|sen31n|f7|sen25n|f8|sen26p,,,,sen31|sen25|sen29|sen28|sen32|sen26|sen27|sen30,team_inst|team1|team6|team5|team2|team7|team4|team8|team3,Q140|comp5|comp3|comp1|comp2|comp7|comp4|comp8|comp6,,,8|5|7|4|3|6|2|1,,3|4|7|2|1|6|8|5,,,,,,,1|2|3|4|5|6|7|8,,,,6|1|5|4|7|3|2|8,,,,1|4|5|7|3|6|8|2,,,,,,,4|5|8|6|1|2|3|7,,7|1|6|2|3|4|8|5,,,4|3|6|8|2|5|7|1,41.15020752,-74.5714035,-1
R_24y62QsPUGNx1S5,Default Response Set,Anonymous,,,50.156.126.75,0,2/23/2016 18:47,2/23/2016 18:53,1,42467,A1OQ3KL56KMQSU,1,1,5.255,7.423,40.715,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Brazil,Iceland,Greenland,Argentina,Colombia,Chile,South Africa,Taiwan,China,Japan,Sudan,South Korea,North Korea,Indoneia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,6,1,3,7,1,3,6,5,4,5,5,4,4,1,4,6,5,4,5,5,4,5,1,31,Presentation 2 inverse,Competence|Team,,,,f1|sen30n|f2|sen28p|f3|sen31n|f4|sen26p|f5|sen32p|f6|sen27n|f7|sen25n|f8|sen29p,,,,sen29|sen30|sen25|sen27|sen31|sen26|sen28|sen32,team_inst|team5|team4|team3|team6|team8|team7|team1|team2,Q140|comp1|comp4|comp5|comp3|comp8|comp2|comp6|comp7,,,7|3|2|4|5|8|1|6,,3|6|2|7|5|8|4|1,,,,,,,1|2|3|4|5|6|7|8,,,,2|4|1|6|3|7|8|5,,,,7|3|8|5|2|4|6|1,,,,,,,8|1|7|6|2|3|5|4,,3|1|2|5|6|7|4|8,,,3|6|2|5|4|8|7|1,37.34860229,-121.951004,-1
R_bqrxKpNVOLZf6jX,Default Response Set,Anonymous,,,73.3.216.99,0,2/23/2016 18:41,2/23/2016 18:53,1,42648,A1YZ0ETOCJO1B2,1,1,0,0,230.997,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Mexico,Brazil,Germany,France,England,Russia,Argentina,Canada,Spain,Egypt,Syria,Afganistan,,,,,,,,,,,,,,,,,,,,,1,6,6,4,4,7,1,8,,,,,,,,,,,,,,,,,1,6,6,6,6,6,6,6,7,1,6,5,6,6,6,5,5,7,1,31,Presentation 1 inverse,Competence|Team,,f1|sen11n|f2|sen10p|f3|sen09n|f4|sen13p|f5|sen12p|f6|sen14n|f7|sen15n|f8|sen16p,,,,sen12|sen10|sen9|sen11|sen16|sen13|sen14|sen15,,,team_inst|team2|team6|team3|team8|team1|team5|team4|team7,Q140|comp2|comp6|comp7|comp5|comp1|comp8|comp3|comp4,,,,,,,1|2|3|4|5|6|7|8,,7|3|4|8|1|2|5|6,5|2|8|7|3|4|6|1,,,,3|6|5|2|4|1|7|8,,,,7|3|4|5|8|1|6|2,,,,4|5|7|6|1|8|2|3,,5|6|2|4|1|3|8|7,,3|5|2|4|7|8|1|6,,,,,,,39.67700195,-104.9646988,-1
R_br9Voq9TFZukiA5,Default Response Set,Anonymous,,,173.10.138.194,0,2/23/2016 18:44,2/23/2016 18:53,1,88980,A29HUSCMP9TKWW,1,1,0,0,92.2,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,brazil,canada,kuwait,iraq,iran,egypt,morocco,syria,venezuela,portugal,spain,england,germany,turkey,,,,,,,,,,,,,,,,,,,1,2,6,8,5,3,6,4,,,,,,,,,,,,,,,,,1,7,5,1,7,4,5,2,3,1,7,6,3,7,6,4,4,4,1,28,Presentation 1 inverse,Team|Competence,,f1|sen09n|f2|sen10p|f3|sen14n|f4|sen16p|f5|sen13p|f6|sen15n|f7|sen11n|f8|sen12p,,,,sen9|sen13|sen10|sen15|sen12|sen16|sen11|sen14,,,team_inst|team5|team1|team2|team4|team8|team7|team3|team6,Q140|comp6|comp3|comp5|comp8|comp1|comp2|comp4|comp7,,,,,,,1|2|3|4|5|6|7|8,,3|8|6|7|5|4|1|2,8|1|4|5|3|2|7|6,,,,4|7|8|1|6|5|2|3,,,,3|2|6|7|4|5|8|1,,,,1|6|2|8|5|4|3|7,,1|2|4|6|8|3|7|5,,2|7|1|3|4|5|8|6,,,,,,,39.394104,-76.96949768,-1
R_5j70K6WTbme7oMZ,Default Response Set,Anonymous,,,184.21.232.135,0,2/23/2016 18:42,2/23/2016 18:53,1,48387,A1M4WMB59LV43,1,1,0,0,158.942,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina,Brazil,Switzerland,Uganda,North Korea,South Korea,Russia,Thailand,AUstralia,England,France,Scotland,USA,Canada,Mexico,Uruguay,,,,,,,,,,6,2,7,5,8,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,2,3,6,4,5,3,1,5,7,6,2,7,5,6,5,2,53,Presentation 1,Team|Competence,f1|sen07p|f2|sen02n|f3|sen06p|f4|sen08n|f5|sen04n|f6|sen01p|f7|sen03p|f8|sen05n,,,,sen2|sen4|sen6|sen1|sen5|sen7|sen8|sen3,,,,team_inst|team4|team5|team6|team1|team3|team8|team7|team2,Q140|comp5|comp6|comp4|comp1|comp3|comp7|comp2|comp8,1|2|3|4|5|6|7|8,5|6|2|1|4|8|3|7,,,,,,6|7|5|8|4|2|1|3,,,1|2|7|5|3|6|4|8,,,,,,4|1|5|3|6|7|2|8,,,,7|1|6|5|4|8|3|2,,3|8|4|6|1|7|2|5,,,,,1|8|7|2|4|3|6|5,,,,,34.05220032,-118.2436981,-1
R_4Toq8u3vbN14UuN,Default Response Set,Anonymous,,,75.74.148.95,0,2/23/2016 18:46,2/23/2016 18:53,1,52573,A2DXEPC4QFV4R1,1,1,40.5,40.5,41.472,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,China,Paraguay,Colombia,Spain,France,Great Britain,Norway,Netherlands,Japan,South Korea,North Korea,Singapore,Taiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,8,4,7,6,5,1,6,6,7,7,7,6,7,7,1,6,6,7,7,7,6,6,7,2,54,Presentation 2 inverse,Team|Competence,,,,f1|sen27n|f2|sen26p|f3|sen25n|f4|sen29p|f5|sen32p|f6|sen31n|f7|sen30n|f8|sen28p,,,,sen28|sen26|sen30|sen29|sen32|sen25|sen31|sen27,team_inst|team4|team6|team7|team2|team3|team1|team5|team8,Q140|comp3|comp1|comp5|comp8|comp2|comp6|comp4|comp7,,,7|5|3|2|6|1|4|8,,1|5|2|6|8|7|3|4,,,,,,,1|2|3|4|5|6|7|8,,,,5|6|1|3|8|2|7|4,,,,7|5|3|4|8|6|2|1,,,,,,,8|1|2|3|6|5|7|4,,7|3|2|1|4|6|5|8,,,3|5|4|1|2|8|6|7,26.06520081,-80.37039948,-1
R_dg92qFsPpRMV2oR,Default Response Set,Anonymous,,,173.19.129.120,0,2/23/2016 18:45,2/23/2016 18:53,1,51891,A2WAQLPXT615HQ,1,1,7.482,54.367,114.171,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United states,canada,mexica,brazil,argentina,chile,bolivia,columbia,egypt,sudan,namibia,South africa,ethiopia,france,spain,Great britain,portuga,,,,,,,,,,,,,,,,,,,,,,,,,1,4,7,5,2,8,5,7,,,,,,,,,1,5,4,4,5,4,7,4,7,1,5,5,4,5,5,6,4,6,2,27,Presentation 2,Competence|Team,,,f1|sen17p|f2|sen18n|f3|sen19p|f4|sen20n|f5|sen24n|f6|sen22p|f7|sen23p|f8|sen21n,,,,sen22|sen18|sen19|sen23|sen17|sen20|sen21|sen24,,team_inst|team2|team5|team8|team3|team1|team4|team6|team7,Q140|comp7|comp5|comp6|comp4|comp2|comp8|comp1|comp3,,,,2|8|5|1|6|3|4|7,,1|5|2|3|6|4|7|8,,,,,,,1|2|3|4|5|6|7|8,,3|5|2|1|6|7|4|8,,,,2|1|6|5|3|7|4|8,,,,,,5|2|3|7|8|4|6|1,,,,,4|7|3|8|5|6|1|2,4|7|3|6|1|2|8|5,,37.76800537,-89.32749939,-1
R_ab2uMJdv4ETpkJ7,Default Response Set,Anonymous,,,71.209.131.93,0,2/23/2016 18:45,2/23/2016 18:53,1,28978,A1C0H8G0YI15MN,1,1,0,0,46.219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,ENGLAND,FRANCE,MEXICO,CANADA,RUSSIA,NIGERIA,SPAIN,PORTUGAL,GERMANY,NORWAY,SWITZERLAND,SWEDAN,NETHERLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,1,1,8,6,5,3,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,1,69,Presentation 2,Team|Competence,,,f1|sen19p|f2|sen21n|f3|sen17p|f4|sen20n|f5|sen24n|f6|sen22p|f7|sen23p|f8|sen18n,,,,sen18|sen17|sen24|sen20|sen19|sen21|sen22|sen23,,team_inst|team8|team5|team6|team3|team4|team1|team2|team7,Q140|comp5|comp8|comp2|comp4|comp6|comp7|comp3|comp1,,,,8|6|3|4|5|7|1|2,,3|2|5|7|8|4|1|6,,,,,,,1|2|3|4|5|6|7|8,,8|3|7|6|5|4|1|2,,,,3|5|4|1|6|8|2|7,,,,,,7|2|8|5|1|6|3|4,,,,,4|8|6|3|5|7|1|2,7|3|2|5|1|4|8|6,,33.50909424,-112.0264969,-1
R_0cQODLoaNgvHRMp,Default Response Set,Anonymous,,,208.27.127.74,0,2/23/2016 18:43,2/23/2016 18:53,1,71466,A2LE8VTSBGZ70X,1,1,0,0,86.957,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,englang,france,germany,usa,iran,iraq,switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,7,4,6,6,1,3,,,,,,,,,,,,,,,,,1,6,6,6,5,4,4,5,6,1,7,6,6,5,6,5,6,7,1,55,Presentation 1 inverse,Team|Competence,,f1|sen15n|f2|sen13p|f3|sen09n|f4|sen16p|f5|sen12p|f6|sen14n|f7|sen11n|f8|sen10p,,,,sen15|sen11|sen13|sen14|sen10|sen9|sen16|sen12,,,team_inst|team4|team5|team2|team7|team1|team6|team8|team3,Q140|comp7|comp6|comp8|comp5|comp2|comp1|comp3|comp4,,,,,,,1|2|3|4|5|6|7|8,,1|4|7|8|3|5|6|2,7|4|5|2|8|1|3|6,,,,2|4|7|6|3|5|1|8,,,,5|8|2|3|6|4|7|1,,,,7|1|6|4|5|3|2|8,,1|4|6|3|5|2|7|8,,4|6|3|8|7|1|2|5,,,,,,,35.19400024,-77.53769684,-1
R_3x6WAjN2jJotcep,Default Response Set,Anonymous,,,76.107.36.41,0,2/23/2016 18:48,2/23/2016 18:53,1,87139,AUAN582MLI96N,1,1,0,0,7.097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,CANADA,JAPAN,CHINA,RUSSIA,ENGLAND,FRANCE,GERMANY,MEXICO,BRAZIL,EGYPT,IRAN,INDIA,SPAIN,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,4,8,6,2,3,4,,,,,,,,,1,7,7,6,4,7,7,7,7,1,6,6,6,4,6,7,6,5,1,37,Presentation 2,Team|Competence,,,f1|sen19p|f2|sen18n|f3|sen22p|f4|sen20n|f5|sen24n|f6|sen23p|f7|sen17p|f8|sen21n,,,,sen20|sen17|sen21|sen24|sen18|sen19|sen22|sen23,,team_inst|team2|team1|team5|team7|team8|team6|team4|team3,Q140|comp4|comp1|comp5|comp7|comp3|comp8|comp6|comp2,,,,6|7|5|8|2|4|3|1,,5|3|1|8|4|2|6|7,,,,,,,1|2|3|4|5|6|7|8,,4|5|1|8|2|6|7|3,,,,6|2|1|5|8|3|7|4,,,,,,2|4|7|6|8|5|1|3,,,,,6|5|8|2|7|4|3|1,5|7|4|3|1|8|2|6,,32.39430237,-93.72850037,-1
R_9t7Pmysm6zisBqB,Default Response Set,Anonymous,,,99.99.16.254,0,2/23/2016 18:47,2/23/2016 18:54,1,83717,A1OSRB1Q63XXWZ,1,1,0,0,4.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,RUSSIA,CHINA,JAPAN,CANADA,AFRICA,ARGENTINA,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,5,8,6,5,1,,,,,,,,,1,6,6,5,5,6,5,5,5,1,5,6,5,4,5,5,5,6,2,55,Presentation 2,Competence|Team,,,f1|sen23p|f2|sen18n|f3|sen22p|f4|sen20n|f5|sen24n|f6|sen19p|f7|sen17p|f8|sen21n,,,,sen24|sen17|sen19|sen18|sen20|sen21|sen22|sen23,,team_inst|team3|team2|team5|team4|team1|team8|team6|team7,Q140|comp4|comp3|comp5|comp2|comp8|comp1|comp7|comp6,,,,7|2|6|1|3|4|8|5,,5|3|6|1|2|4|8|7,,,,,,,1|2|3|4|5|6|7|8,,1|5|6|8|7|3|2|4,,,,1|6|2|3|7|4|5|8,,,,,,7|1|3|4|2|5|6|8,,,,,2|4|6|8|5|1|7|3,2|5|1|7|8|4|3|6,,28.01699829,-80.67359924,-1
R_7aFs34qoz06khrn,Default Response Set,Anonymous,,,75.170.245.234,0,2/23/2016 18:46,2/23/2016 18:54,1,74184,R_2qqpUDFopkvoDss,1,1,6.679,6.679,7.532,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,usa,canada,costa rica,panama,dominican republic,france,genermany,england,china,japan,mongolia,egypt,kenya,australia,italy,greece,finland,sweden,iceland,greenland,poland,mexico,brazil,chile,paraguay,7,7,7,1,4,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,6,6,6,6,6,6,1,5,5,5,5,5,6,5,5,2,32,Presentation 1,Competence|Team,f1|sen01p|f2|sen08n|f3|sen03p|f4|sen02n|f5|sen04n|f6|sen07p|f7|sen06p|f8|sen05n,,,,sen3|sen7|sen5|sen2|sen4|sen8|sen6|sen1,,,,team_inst|team3|team6|team4|team2|team1|team8|team7|team5,Q140|comp6|comp4|comp5|comp8|comp2|comp3|comp7|comp1,1|2|3|4|5|6|7|8,7|1|2|8|6|5|3|4,,,,,,7|1|3|4|8|5|2|6,,,1|5|2|8|4|6|7|3,,,,,,2|5|4|8|7|1|3|6,,,,1|5|3|8|4|7|2|6,,2|7|6|4|1|3|5|8,,,,,5|1|6|2|7|4|8|3,,,,,41.6098938,-93.59919739,-1
R_4I053PRBU6TbwFv,Default Response Set,Anonymous,,,71.218.190.149,0,2/23/2016 18:45,2/23/2016 18:54,1,64213,AQXRHIMQ7UK7O,1,1,0,0,117.808,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,USA,Mexico,Panama,Guatemala,Argentina,Brazil,Cuba,UK,Spain,France,Germany,Poland,Belarus,Russia,China,Japan,Chad,Oman,Iraq,Iran,Syria,Egypt,Sudan,South Africa,6,3,7,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,5,4,4,5,5,5,1,4,4,5,4,5,4,5,5,2,33,Presentation 1,Competence|Team,f1|sen06p|f2|sen02n|f3|sen07p|f4|sen05n|f5|sen04n|f6|sen03p|f7|sen01p|f8|sen08n,,,,sen5|sen7|sen2|sen6|sen3|sen4|sen8|sen1,,,,team_inst|team4|team3|team5|team6|team8|team7|team2|team1,Q140|comp5|comp7|comp2|comp4|comp8|comp3|comp6|comp1,1|2|3|4|5|6|7|8,3|5|7|8|1|4|6|2,,,,,,4|3|6|8|2|5|1|7,,,4|5|2|6|7|8|1|3,,,,,,6|7|8|3|1|4|2|5,,,,5|2|8|4|1|6|3|7,,1|6|2|8|7|3|4|5,,,,,4|6|7|1|2|5|3|8,,,,,39.6947937,-105.0335999,-1
R_3JbsPhJPR0LShtr,Default Response Set,Anonymous,,,73.7.133.231,0,2/23/2016 18:44,2/23/2016 18:54,1,48270,A38IXDI5371P7Z,1,1,0,0,169.247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,mexico,brazil,canada,philippines,japan,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,7,6,8,1,2,5,1,6,4,5,4,6,6,5,6,1,7,6,6,4,6,6,6,4,2,29,Presentation 2 inverse,Competence|Team,,,,f1|sen30n|f2|sen29p|f3|sen27n|f4|sen28p|f5|sen32p|f6|sen25n|f7|sen31n|f8|sen26p,,,,sen32|sen28|sen27|sen29|sen30|sen26|sen31|sen25,team_inst|team8|team7|team2|team3|team4|team5|team6|team1,Q140|comp2|comp1|comp5|comp6|comp7|comp3|comp4|comp8,,,4|3|6|1|2|5|7|8,,8|3|7|6|1|2|5|4,,,,,,,1|2|3|4|5|6|7|8,,,,8|6|2|4|5|1|7|3,,,,1|5|4|3|8|2|7|6,,,,,,,4|7|8|1|5|3|6|2,,8|2|3|5|1|7|6|4,,,6|2|7|1|8|4|5|3,34.25770569,-84.49210358,-1
R_1RZn9xVF4n9DLnv,Default Response Set,Anonymous,,,23.255.199.252,0,2/23/2016 18:50,2/23/2016 18:54,1,33300,A16SAB417Y96G4,1,1,1.73,1.73,4.221,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia,Argentina,England,Brazil,Columbia,USA,Canada,Mexico,Cuba,Spain,China,Russia,Australia,France,Italy,Zimbabwe,Egypt,Congo,South Africa,Ireland,Nigeria,,,,,,,,,,,,,8,6,6,7,7,8,2,5,,,,,,,,,,,,,,,,,1,3,5,4,3,4,3,5,5,1,3,4,4,4,5,5,5,5,1,28,Presentation 1 inverse,Competence|Team,,f1|sen11n|f2|sen12p|f3|sen09n|f4|sen10p|f5|sen16p|f6|sen14n|f7|sen15n|f8|sen13p,,,,sen14|sen11|sen16|sen9|sen13|sen12|sen15|sen10,,,team_inst|team3|team8|team6|team7|team2|team5|team4|team1,Q140|comp8|comp7|comp5|comp2|comp6|comp4|comp3|comp1,,,,,,,1|2|3|4|5|6|7|8,,6|7|3|1|8|4|5|2,2|5|6|4|7|3|1|8,,,,2|7|4|1|6|3|8|5,,,,3|1|6|4|5|8|2|7,,,,5|7|6|3|2|1|4|8,,8|1|7|3|4|2|6|5,,8|3|2|4|7|5|6|1,,,,,,,39.0572052,-94.59329987,-1
R_b7Ozy5Pcuz69Q9L,Default Response Set,Anonymous,,,38.77.17.254,0,2/23/2016 18:48,2/23/2016 18:54,1,95660,A37N4JY3863YH0,1,1,0,0,76.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,UK,UAE,Canada,Peru,India,China,Russia,Indonesia,Malaysia,Chile,Brazil,Mexicow,Panama,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,7,4,8,7,6,,,,,,,,,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,1,49,Presentation 2,Team|Competence,,,f1|sen17p|f2|sen24n|f3|sen19p|f4|sen21n|f5|sen20n|f6|sen23p|f7|sen22p|f8|sen18n,,,,sen21|sen19|sen24|sen22|sen18|sen17|sen20|sen23,,team_inst|team1|team2|team8|team3|team6|team7|team5|team4,Q140|comp2|comp1|comp6|comp8|comp4|comp5|comp3|comp7,,,,3|6|8|5|1|4|7|2,,6|2|8|7|3|5|4|1,,,,,,,1|2|3|4|5|6|7|8,,7|1|5|4|3|2|8|6,,,,8|6|3|7|2|4|5|1,,,,,,6|5|4|8|1|7|2|3,,,,,3|6|4|2|5|8|1|7,6|7|8|1|2|5|3|4,,43.08909607,-76.22109985,-1
R_d4JPawEru1mBJeR,Default Response Set,Anonymous,,,104.34.88.182,0,2/23/2016 18:41,2/23/2016 18:55,1,87668,A2SYRFPPV9WDEG,1,1,0,0,465.734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Russia,UK,France,Germany,Italy,Spain,China,Japan,South Korea,Thailand,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,5,3,8,3,4,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,1,33,Presentation 2 inverse,Competence|Team,,,,f1|sen25n|f2|sen29p|f3|sen31n|f4|sen32p|f5|sen28p|f6|sen30n|f7|sen27n|f8|sen26p,,,,sen32|sen28|sen30|sen27|sen31|sen29|sen25|sen26,team_inst|team3|team4|team7|team1|team2|team5|team6|team8,Q140|comp2|comp3|comp7|comp4|comp5|comp8|comp6|comp1,,,5|6|3|8|7|1|4|2,,7|2|5|3|1|8|6|4,,,,,,,1|2|3|4|5|6|7|8,,,,3|8|5|4|1|7|2|6,,,,8|1|3|7|5|4|2|6,,,,,,,1|7|3|2|6|5|8|4,,4|1|7|8|2|5|6|3,,,4|5|3|6|2|7|1|8,34.16830444,-118.605896,-1
R_6lLXNTKyKPdMcjH,Default Response Set,Anonymous,,,72.135.108.104,0,2/23/2016 18:48,2/23/2016 18:55,1,27793,A1X5IZPCRLL0Z7,1,1,0,0,33.668,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Russia,Japan,China,Sudan,Eygpt,Fance,Italy,Brazil,Argentia,Belgum, Germany,India,Ukraine,Norway,Sweden,Denmark,,,,,,,,,1,2,5,7,6,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,5,6,7,6,4,6,1,6,6,6,6,6,6,6,6,2,25,Presentation 1,Team|Competence,f1|sen01p|f2|sen02n|f3|sen03p|f4|sen04n|f5|sen08n|f6|sen07p|f7|sen06p|f8|sen05n,,,,sen1|sen3|sen5|sen2|sen4|sen7|sen6|sen8,,,,team_inst|team4|team2|team7|team3|team6|team5|team8|team1,Q140|comp6|comp8|comp3|comp4|comp5|comp1|comp2|comp7,1|2|3|4|5|6|7|8,1|3|6|5|8|4|2|7,,,,,,1|2|8|3|4|6|7|5,,,6|4|1|5|7|8|2|3,,,,,,8|4|6|2|5|7|3|1,,,,3|7|6|4|5|8|1|2,,8|3|7|1|2|5|4|6,,,,,4|2|8|7|1|6|5|3,,,,,39.26919556,-94.38909912,-1
